dgp,path,t,head,support_k,tail_support,tail_nn_gap,bin_gap,n_distinct_sweep
garch_t,8,578,chronos_bolt,,,,,1
garch_t,8,578,chronos_2,,,,,34
garch_t,8,595,chronos_base,50.0,2.0,0.025824368000030518,0.012912124395370483,3
garch_t,8,595,chronos_bolt,,,,,1
garch_t,8,595,chronos_2,,,,,34
garch_t,8,612,chronos_base,50.0,2.0,0.013084666803479195,0.013084650039672852,3
garch_t,8,612,chronos_bolt,,,,,1
garch_t,8,612,chronos_2,,,,,34
garch_t,8,629,chronos_base,50.0,2.0,0.026205718517303467,0.013102829456329346,3
garch_t,8,629,chronos_bolt,,,,,1
garch_t,8,629,chronos_2,,,,,34
garch_t,8,645,chronos_base,50.0,2.0,0.05198626220226288,0.012996554374694824,3
garch_t,8,645,chronos_bolt,,,,,1
garch_t,8,645,chronos_2,,,,,34
garch_t,8,662,chronos_base,50.0,2.0,0.025922715663909912,0.012961328029632568,3
garch_t,8,662,chronos_bolt,,,,,1
garch_t,8,662,chronos_2,,,,,34
garch_t,8,679,chronos_base,50.0,2.0,0.025483332574367523,0.012741625308990479,3
garch_t,8,679,chronos_bolt,,,,,1
garch_t,8,679,chronos_2,,,,,34
garch_t,8,696,chronos_base,50.0,2.0,0.07409918308258057,0.012349843978881836,3
garch_t,8,696,chronos_bolt,,,,,1
garch_t,8,696,chronos_2,,,,,34
garch_t,8,712,chronos_base,50.0,2.0,0.05972820520401001,0.011945605278015137,3
garch_t,8,712,chronos_bolt,,,,,1
garch_t,8,712,chronos_2,,,,,34
garch_t,8,729,chronos_base,50.0,2.0,0.022955477237701416,0.01147770881652832,3
garch_t,8,729,chronos_bolt,,,,,1
garch_t,8,729,chronos_2,,,,,34
garch_t,8,746,chronos_base,50.0,2.0,0.08973690867424011,0.011217087507247925,3
garch_t,8,746,chronos_bolt,,,,,1
garch_t,8,746,chronos_2,,,,,34
garch_t,8,762,chronos_base,50.0,2.0,0.02189338207244873,0.010946661233901978,3
garch_t,8,762,chronos_bolt,,,,,1
garch_t,8,762,chronos_2,,,,,34
garch_t,8,779,chronos_base,50.0,2.0,0.010895168408751488,0.010895133018493652,3
garch_t,8,779,chronos_bolt,,,,,1
garch_t,8,779,chronos_2,,,,,34
garch_t,8,796,chronos_base,50.0,2.0,0.07383173704147339,0.010547369718551636,3
garch_t,8,796,chronos_bolt,,,,,1
garch_t,8,796,chronos_2,,,,,34
garch_t,8,813,chronos_base,50.0,2.0,0.010406553745269775,0.010406464338302612,3
garch_t,8,813,chronos_bolt,,,,,1
garch_t,8,813,chronos_2,,,,,34
garch_t,8,829,chronos_base,50.0,3.0,0.010103374719619751,0.010103374719619751,3
garch_t,8,829,chronos_bolt,,,,,1
garch_t,8,829,chronos_2,,,,,34
garch_t,8,846,chronos_base,50.0,2.0,0.010022759437561035,0.010022729635238647,3
garch_t,8,846,chronos_bolt,,,,,1
garch_t,8,846,chronos_2,,,,,34
garch_t,8,863,chronos_base,50.0,3.0,0.029475241899490356,0.009825050830841064,3
garch_t,8,863,chronos_bolt,,,,,1
garch_t,8,863,chronos_2,,,,,34
garch_t,8,880,chronos_base,50.0,2.0,0.08584114909172058,0.009537875652313232,3
garch_t,8,880,chronos_bolt,,,,,1
garch_t,8,880,chronos_2,,,,,34
garch_t,8,896,chronos_base,50.0,2.0,0.009476728737354279,0.009476691484451294,3
garch_t,8,896,chronos_bolt,,,,,1
garch_t,8,896,chronos_2,,,,,34
garch_t,8,913,chronos_base,50.0,2.0,0.009120017290115356,0.009120017290115356,3
garch_t,8,913,chronos_bolt,,,,,1
garch_t,8,913,chronos_2,,,,,34
garch_t,8,930,chronos_base,50.0,2.0,0.04367929697036743,0.008735835552215576,3
garch_t,8,930,chronos_bolt,,,,,1
garch_t,8,930,chronos_2,,,,,34
garch_t,8,946,chronos_base,50.0,2.0,0.03457319736480713,0.008643299341201782,3
garch_t,8,946,chronos_bolt,,,,,1
garch_t,8,946,chronos_2,,,,,34
garch_t,8,963,chronos_base,50.0,2.0,0.034434497356414795,0.008608609437942505,3
garch_t,8,963,chronos_bolt,,,,,1
garch_t,8,963,chronos_2,,,,,34
garch_t,8,980,chronos_base,50.0,2.0,0.03505191206932068,0.008762955665588379,3
garch_t,8,980,chronos_bolt,,,,,1
garch_t,8,980,chronos_2,,,,,34
garch_t,8,997,chronos_base,50.0,2.0,0.6053581535816193,0.008902311325073242,3
garch_t,8,997,chronos_bolt,,,,,1
garch_t,8,997,chronos_2,,,,,34
garch_t,8,1013,chronos_base,50.0,2.0,0.03645515441894531,0.009113773703575134,3
garch_t,8,1013,chronos_bolt,,,,,1
garch_t,8,1013,chronos_2,,,,,34
garch_t,8,1030,chronos_base,50.0,2.0,0.019037604331970215,0.009518742561340332,3
garch_t,8,1030,chronos_bolt,,,,,1
garch_t,8,1030,chronos_2,,,,,34
garch_t,8,1047,chronos_base,50.0,2.0,0.04105114936828613,0.010262727737426758,3
garch_t,8,1047,chronos_bolt,,,,,1
garch_t,8,1047,chronos_2,,,,,34
garch_t,8,1064,chronos_base,50.0,2.0,0.011161565780639648,0.01116153597831726,3
garch_t,8,1064,chronos_bolt,,,,,1
garch_t,8,1064,chronos_2,,,,,34
garch_t,8,1080,chronos_base,50.0,2.0,0.023294389247894287,0.011647164821624756,3
garch_t,8,1080,chronos_bolt,,,,,1
garch_t,8,1080,chronos_2,,,,,34
garch_t,8,1097,chronos_base,50.0,3.0,0.012087970972061157,0.01208794116973877,3
garch_t,8,1097,chronos_bolt,,,,,1
garch_t,8,1097,chronos_2,,,,,34
garch_t,8,1114,chronos_base,50.0,2.0,0.012256443500518799,0.012256383895874023,3
garch_t,8,1114,chronos_bolt,,,,,1
garch_t,8,1114,chronos_2,,,,,34
garch_t,8,1130,chronos_base,50.0,2.0,0.03668850660324097,0.012229472398757935,3
garch_t,8,1130,chronos_bolt,,,,,1
garch_t,8,1130,chronos_2,,,,,34
garch_t,8,1147,chronos_base,50.0,2.0,0.012165233492851257,0.012165218591690063,3
garch_t,8,1147,chronos_bolt,,,,,1
garch_t,8,1147,chronos_2,,,,,34
garch_t,8,1164,chronos_base,50.0,2.0,0.01219227910041809,0.01219227910041809,3
garch_t,8,1164,chronos_bolt,,,,,1
garch_t,8,1164,chronos_2,,,,,34
garch_t,8,1181,chronos_base,50.0,2.0,0.04880690574645996,0.012201666831970215,3
garch_t,8,1181,chronos_bolt,,,,,1
garch_t,8,1181,chronos_2,,,,,34
garch_t,8,1197,chronos_base,50.0,2.0,0.08675479888916016,0.012393519282341003,3
garch_t,8,1197,chronos_bolt,,,,,1
garch_t,8,1197,chronos_2,,,,,34
garch_t,8,1214,chronos_base,50.0,1.0,,0.012510418891906738,3
garch_t,8,1214,chronos_bolt,,,,,1
garch_t,8,1214,chronos_2,,,,,34
garch_t,8,1231,chronos_base,50.0,2.0,0.07485410571098328,0.012475669384002686,3
garch_t,8,1231,chronos_bolt,,,,,1
garch_t,8,1231,chronos_2,,,,,34
garch_t,8,1248,chronos_base,50.0,2.0,0.025001466274261475,0.01250070333480835,3
garch_t,8,1248,chronos_bolt,,,,,1
garch_t,8,1248,chronos_2,,,,,34
garch_t,8,1264,chronos_base,50.0,3.0,0.03741717338562012,0.012472361326217651,3
garch_t,8,1264,chronos_bolt,,,,,1
garch_t,8,1264,chronos_2,,,,,34
garch_t,8,1281,chronos_base,50.0,2.0,0.012410163879394531,0.01241004467010498,3
garch_t,8,1281,chronos_bolt,,,,,1
garch_t,8,1281,chronos_2,,,,,34
garch_t,8,1298,chronos_base,50.0,2.0,0.012261152267456055,0.012261062860488892,3
garch_t,8,1298,chronos_bolt,,,,,1
garch_t,8,1298,chronos_2,,,,,34
garch_t,8,1314,chronos_base,50.0,3.0,0.03679347038269043,0.012264460325241089,3
garch_t,8,1314,chronos_bolt,,,,,1
garch_t,8,1314,chronos_2,,,,,34
garch_t,8,1331,chronos_base,50.0,2.0,0.012426912784576416,0.01242685317993164,3
garch_t,8,1331,chronos_bolt,,,,,1
garch_t,8,1331,chronos_2,,,,,34
garch_t,8,1348,chronos_base,50.0,2.0,0.012568175792694092,0.012568175792694092,3
garch_t,8,1348,chronos_bolt,,,,,1
garch_t,8,1348,chronos_2,,,,,34
garch_t,8,1365,chronos_base,50.0,2.0,0.012541472911834717,0.012541413307189941,3
garch_t,8,1365,chronos_bolt,,,,,1
garch_t,8,1365,chronos_2,,,,,34
garch_t,8,1381,chronos_base,50.0,1.0,,0.012659847736358643,3
garch_t,8,1381,chronos_bolt,,,,,1
garch_t,8,1381,chronos_2,,,,,34
garch_t,8,1398,chronos_base,50.0,2.0,0.02551090717315674,0.01275545358657837,3
garch_t,8,1398,chronos_bolt,,,,,1
garch_t,8,1398,chronos_2,,,,,34
garch_t,8,1415,chronos_base,50.0,2.0,0.09112030267715454,0.013017147779464722,3
garch_t,8,1415,chronos_bolt,,,,,1
garch_t,8,1415,chronos_2,,,,,34
garch_t,8,1432,chronos_base,50.0,2.0,0.039341866970062256,0.013113915920257568,3
garch_t,8,1432,chronos_bolt,,,,,1
garch_t,8,1432,chronos_2,,,,,34
garch_t,8,1448,chronos_base,50.0,2.0,0.0261058509349823,0.013052880764007568,3
garch_t,8,1448,chronos_bolt,,,,,1
garch_t,8,1448,chronos_2,,,,,34
garch_t,8,1465,chronos_base,50.0,2.0,0.0259096622467041,0.012954816222190857,3
garch_t,8,1465,chronos_bolt,,,,,1
garch_t,8,1465,chronos_2,,,,,34
garch_t,8,1482,chronos_base,50.0,2.0,0.012707501649856567,0.012707501649856567,3
garch_t,8,1482,chronos_bolt,,,,,1
garch_t,8,1482,chronos_2,,,,,34
garch_t,8,1499,chronos_base,50.0,3.0,0.02553430199623108,0.012767136096954346,3
garch_t,8,1499,chronos_bolt,,,,,1
garch_t,8,1499,chronos_2,,,,,34
garch_t,9,512,chronos_base,50.0,2.0,0.08798778057098389,0.009776383638381958,3
garch_t,9,512,chronos_bolt,,,,,1
garch_t,9,512,chronos_2,,,,,34
garch_t,9,528,chronos_base,50.0,2.0,0.06864500045776367,0.009806424379348755,3
garch_t,9,528,chronos_bolt,,,,,1
garch_t,9,528,chronos_2,,,,,34
garch_t,9,545,chronos_base,50.0,2.0,0.009977191686630249,0.009977191686630249,3
garch_t,9,545,chronos_bolt,,,,,1
garch_t,9,545,chronos_2,,,,,34
garch_t,9,562,chronos_base,50.0,2.0,0.010188579559326172,0.010188549757003784,3
garch_t,9,562,chronos_bolt,,,,,1
garch_t,9,562,chronos_2,,,,,34
garch_t,9,578,chronos_base,50.0,2.0,0.0203762948513031,0.010188132524490356,3
garch_t,9,578,chronos_bolt,,,,,1
garch_t,9,578,chronos_2,,,,,34
garch_t,9,595,chronos_base,50.0,2.0,0.021092861890792847,0.01054641604423523,3
garch_t,9,595,chronos_bolt,,,,,1
garch_t,9,595,chronos_2,,,,,34
garch_t,9,612,chronos_base,50.0,2.0,0.04428070783615112,0.011070162057876587,3
garch_t,9,612,chronos_bolt,,,,,1
garch_t,9,612,chronos_2,,,,,34
garch_t,9,629,chronos_base,50.0,2.0,0.01161201298236847,0.0116119384765625,3
garch_t,9,629,chronos_bolt,,,,,1
garch_t,9,629,chronos_2,,,,,34
garch_t,9,645,chronos_base,50.0,2.0,0.023939967155456543,0.011969923973083496,3
garch_t,9,645,chronos_bolt,,,,,1
garch_t,9,645,chronos_2,,,,,34
garch_t,9,662,chronos_base,50.0,2.0,0.024464011192321777,0.012232005596160889,3
garch_t,9,662,chronos_bolt,,,,,1
garch_t,9,662,chronos_2,,,,,34
garch_t,9,679,chronos_base,50.0,2.0,0.09875574707984924,0.012344449758529663,3
garch_t,9,679,chronos_bolt,,,,,1
garch_t,9,679,chronos_2,,,,,34
garch_t,9,696,chronos_base,50.0,3.0,0.01262424886226654,0.012624219059944153,3
garch_t,9,696,chronos_bolt,,,,,1
garch_t,9,696,chronos_2,,,,,34
garch_t,9,712,chronos_base,50.0,3.0,0.026140719652175903,0.013070285320281982,3
garch_t,9,712,chronos_bolt,,,,,1
garch_t,9,712,chronos_2,,,,,34
garch_t,9,729,chronos_base,50.0,2.0,0.01368492841720581,0.013684868812561035,3
garch_t,9,729,chronos_bolt,,,,,1
garch_t,9,729,chronos_2,,,,,34
garch_t,9,746,chronos_base,50.0,3.0,0.035425394773483276,0.01417011022567749,3
garch_t,9,746,chronos_bolt,,,,,1
garch_t,9,746,chronos_2,,,,,34
garch_t,9,762,chronos_base,50.0,2.0,0.014177143573760986,0.014177083969116211,3
garch_t,9,762,chronos_bolt,,,,,1
garch_t,9,762,chronos_2,,,,,34
garch_t,9,779,chronos_base,50.0,2.0,0.014211177825927734,0.014211058616638184,3
garch_t,9,779,chronos_bolt,,,,,1
garch_t,9,779,chronos_2,,,,,34
garch_t,9,796,chronos_base,50.0,3.0,0.028234034776687622,0.014116942882537842,3
garch_t,9,796,chronos_bolt,,,,,1
garch_t,9,796,chronos_2,,,,,34
garch_t,9,813,chronos_base,50.0,2.0,0.013947606086730957,0.013947546482086182,3
garch_t,9,813,chronos_bolt,,,,,1
garch_t,9,813,chronos_2,,,,,34
garch_t,9,829,chronos_base,50.0,2.0,0.11049866676330566,0.01381230354309082,3
garch_t,9,829,chronos_bolt,,,,,1
garch_t,9,829,chronos_2,,,,,34
garch_t,9,846,chronos_base,50.0,3.0,0.03460920508950949,0.013843655586242676,3
garch_t,9,846,chronos_bolt,,,,,1
garch_t,9,846,chronos_2,,,,,34
garch_t,9,863,chronos_base,50.0,2.0,0.013925135135650635,0.013925015926361084,3
garch_t,9,863,chronos_bolt,,,,,1
garch_t,9,863,chronos_2,,,,,34
garch_t,9,880,chronos_base,50.0,2.0,0.013715080916881561,0.013715028762817383,3
garch_t,9,880,chronos_bolt,,,,,1
garch_t,9,880,chronos_2,,,,,34
garch_t,9,896,chronos_base,50.0,3.0,0.020543545484542847,0.01369565725326538,3
garch_t,9,896,chronos_bolt,,,,,1
garch_t,9,896,chronos_2,,,,,34
garch_t,9,913,chronos_base,50.0,2.0,0.04087740182876587,0.013625770807266235,3
garch_t,9,913,chronos_bolt,,,,,1
garch_t,9,913,chronos_2,,,,,34
garch_t,9,930,chronos_base,50.0,2.0,0.01367276906967163,0.013672739267349243,3
garch_t,9,930,chronos_bolt,,,,,1
garch_t,9,930,chronos_2,,,,,34
garch_t,9,946,chronos_base,50.0,2.0,0.027454346418380737,0.013727158308029175,3
garch_t,9,946,chronos_bolt,,,,,1
garch_t,9,946,chronos_2,,,,,34
garch_t,9,963,chronos_base,50.0,2.0,0.027318567037582397,0.013659268617630005,3
garch_t,9,963,chronos_bolt,,,,,1
garch_t,9,963,chronos_2,,,,,34
garch_t,9,980,chronos_base,50.0,2.0,0.013381898403167725,0.01338183879852295,3
garch_t,9,980,chronos_bolt,,,,,1
garch_t,9,980,chronos_2,,,,,34
garch_t,9,997,chronos_base,50.0,2.0,0.013199150562286377,0.013199031352996826,3
garch_t,9,997,chronos_bolt,,,,,1
garch_t,9,997,chronos_2,,,,,34
garch_t,9,1013,chronos_base,50.0,2.0,0.012941062450408936,0.012941062450408936,3
garch_t,9,1013,chronos_bolt,,,,,1
garch_t,9,1013,chronos_2,,,,,34
garch_t,9,1030,chronos_base,50.0,1.0,,0.012933045625686646,3
garch_t,9,1030,chronos_bolt,,,,,1
garch_t,9,1030,chronos_2,,,,,34
garch_t,9,1047,chronos_base,50.0,2.0,0.012766659259796143,0.012766599655151367,3
garch_t,9,1047,chronos_bolt,,,,,1
garch_t,9,1047,chronos_2,,,,,34
garch_t,9,1064,chronos_base,50.0,2.0,0.025305509567260742,0.012652754783630371,3
garch_t,9,1064,chronos_bolt,,,,,1
garch_t,9,1064,chronos_2,,,,,34
garch_t,9,1080,chronos_base,50.0,3.0,0.012539863586425781,0.012539774179458618,3
garch_t,9,1080,chronos_bolt,,,,,1
garch_t,9,1080,chronos_2,,,,,34
garch_t,9,1097,chronos_base,50.0,2.0,0.07409793138504028,0.012349635362625122,3
garch_t,9,1097,chronos_bolt,,,,,1
garch_t,9,1097,chronos_2,,,,,34
garch_t,9,1114,chronos_base,50.0,2.0,0.08300319314002991,0.011857569217681885,3
garch_t,9,1114,chronos_bolt,,,,,1
garch_t,9,1114,chronos_2,,,,,34
garch_t,9,1130,chronos_base,50.0,2.0,0.011427491903305054,0.01142747700214386,3
garch_t,9,1130,chronos_bolt,,,,,1
garch_t,9,1130,chronos_2,,,,,34
garch_t,9,1147,chronos_base,50.0,2.0,0.04436391592025757,0.011090964078903198,3
garch_t,9,1147,chronos_bolt,,,,,1
garch_t,9,1147,chronos_2,,,,,34
garch_t,9,1164,chronos_base,50.0,2.0,0.02132311463356018,0.010661542415618896,3
garch_t,9,1164,chronos_bolt,,,,,1
garch_t,9,1164,chronos_2,,,,,34
garch_t,9,1181,chronos_base,50.0,2.0,0.010318726301193237,0.010318711400032043,3
garch_t,9,1181,chronos_bolt,,,,,1
garch_t,9,1181,chronos_2,,,,,34
garch_t,9,1197,chronos_base,50.0,3.0,0.03562819957733154,0.010179460048675537,3
garch_t,9,1197,chronos_bolt,,,,,1
garch_t,9,1197,chronos_2,,,,,34
garch_t,9,1214,chronos_base,50.0,2.0,0.009717211127281189,0.009717196226119995,3
garch_t,9,1214,chronos_bolt,,,,,1
garch_t,9,1214,chronos_2,,,,,34
garch_t,9,1231,chronos_base,50.0,2.0,0.018452376127243042,0.009226173162460327,3
garch_t,9,1231,chronos_bolt,,,,,1
garch_t,9,1231,chronos_2,,,,,34
garch_t,9,1248,chronos_base,50.0,2.0,0.01774686574935913,0.008873403072357178,3
garch_t,9,1248,chronos_bolt,,,,,1
garch_t,9,1248,chronos_2,,,,,34
garch_t,9,1264,chronos_base,50.0,2.0,0.008647531270980835,0.008647531270980835,3
garch_t,9,1264,chronos_bolt,,,,,1
garch_t,9,1264,chronos_2,,,,,34
garch_t,9,1281,chronos_base,50.0,2.0,0.04508437216281891,0.009016856551170349,3
garch_t,9,1281,chronos_bolt,,,,,1
garch_t,9,1281,chronos_2,,,,,34
garch_t,9,1298,chronos_base,50.0,2.0,0.11039286851882935,0.009199380874633789,3
garch_t,9,1298,chronos_bolt,,,,,1
garch_t,9,1298,chronos_2,,,,,34
garch_t,9,1314,chronos_base,50.0,2.0,0.01885533332824707,0.009427666664123535,3
garch_t,9,1314,chronos_bolt,,,,,1
garch_t,9,1314,chronos_2,,,,,34
garch_t,9,1331,chronos_base,50.0,2.0,0.019721537828445435,0.009860768914222717,3
garch_t,9,1331,chronos_bolt,,,,,1
garch_t,9,1331,chronos_2,,,,,34
garch_t,9,1348,chronos_base,50.0,2.0,0.07047373056411743,0.010067641735076904,3
garch_t,9,1348,chronos_bolt,,,,,1
garch_t,9,1348,chronos_2,,,,,34
garch_t,9,1365,chronos_base,50.0,3.0,0.050523869693279266,0.010104760527610779,3
garch_t,9,1365,chronos_bolt,,,,,1
garch_t,9,1365,chronos_2,,,,,34
garch_t,9,1381,chronos_base,50.0,2.0,0.010163962841033936,0.010163933038711548,3
garch_t,9,1381,chronos_bolt,,,,,1
garch_t,9,1381,chronos_2,,,,,34
garch_t,9,1398,chronos_base,50.0,2.0,0.010152339935302734,0.010152339935302734,3
garch_t,9,1398,chronos_bolt,,,,,1
garch_t,9,1398,chronos_2,,,,,34
garch_t,9,1415,chronos_base,50.0,2.0,0.020089566707611084,0.010044753551483154,3
garch_t,9,1415,chronos_bolt,,,,,1
garch_t,9,1415,chronos_2,,,,,34
garch_t,9,1432,chronos_base,50.0,2.0,0.00998234748840332,0.009982258081436157,3
garch_t,9,1432,chronos_bolt,,,,,1
garch_t,9,1432,chronos_2,,,,,34
garch_t,9,1448,chronos_base,50.0,2.0,0.009769141674041748,0.009769141674041748,3
garch_t,9,1448,chronos_bolt,,,,,1
garch_t,9,1448,chronos_2,,,,,34
garch_t,9,1465,chronos_base,50.0,3.0,0.019255980849266052,0.009627968072891235,3
garch_t,9,1465,chronos_bolt,,,,,1
garch_t,9,1465,chronos_2,,,,,34
garch_t,9,1482,chronos_base,50.0,2.0,0.009649097919464111,0.00964897871017456,3
garch_t,9,1482,chronos_bolt,,,,,1
garch_t,9,1482,chronos_2,,,,,34
garch_t,9,1499,chronos_base,50.0,2.0,0.009865045547485352,0.009865045547485352,3
garch_t,9,1499,chronos_bolt,,,,,1
garch_t,9,1499,chronos_2,,,,,34
garch_t,10,512,chronos_base,50.0,2.0,0.08686348795890808,0.009651482105255127,3
garch_t,10,512,chronos_bolt,,,,,1
garch_t,10,512,chronos_2,,,,,34
garch_t,10,528,chronos_base,50.0,2.0,0.01924404501914978,0.009621977806091309,3
garch_t,10,528,chronos_bolt,,,,,1
garch_t,10,528,chronos_2,,,,,34
garch_t,10,545,chronos_base,50.0,2.0,0.019612520933151245,0.009806245565414429,3
garch_t,10,545,chronos_bolt,,,,,1
garch_t,10,545,chronos_2,,,,,34
garch_t,10,562,chronos_base,50.0,2.0,0.010178059339523315,0.010178029537200928,3
garch_t,10,562,chronos_bolt,,,,,1
garch_t,10,562,chronos_2,,,,,34
garch_t,10,578,chronos_base,50.0,1.0,,0.01035258173942566,3
garch_t,10,578,chronos_bolt,,,,,1
garch_t,10,578,chronos_2,,,,,34
garch_t,10,595,chronos_base,50.0,2.0,0.031154215335845947,0.010384738445281982,3
garch_t,10,595,chronos_bolt,,,,,1
garch_t,10,595,chronos_2,,,,,34
garch_t,10,612,chronos_base,50.0,2.0,0.010516941547393799,0.010516926646232605,3
garch_t,10,612,chronos_bolt,,,,,1
garch_t,10,612,chronos_2,,,,,34
garch_t,10,629,chronos_base,50.0,3.0,0.010523855686187744,0.010523825883865356,3
garch_t,10,629,chronos_bolt,,,,,1
garch_t,10,629,chronos_2,,,,,34
garch_t,10,645,chronos_base,50.0,2.0,0.021106481552124023,0.010553210973739624,3
garch_t,10,645,chronos_bolt,,,,,1
garch_t,10,645,chronos_2,,,,,34
garch_t,10,662,chronos_base,50.0,2.0,0.01051187515258789,0.01051187515258789,3
garch_t,10,662,chronos_bolt,,,,,1
garch_t,10,662,chronos_2,,,,,34
garch_t,10,679,chronos_base,50.0,2.0,0.06191912293434143,0.010319828987121582,3
garch_t,10,679,chronos_bolt,,,,,1
garch_t,10,679,chronos_2,,,,,34
garch_t,10,696,chronos_base,50.0,2.0,0.010190010070800781,0.010189950466156006,3
garch_t,10,696,chronos_bolt,,,,,1
garch_t,10,696,chronos_2,,,,,34
garch_t,10,712,chronos_base,50.0,2.0,0.009947359561920166,0.009947329759597778,3
garch_t,10,712,chronos_bolt,,,,,1
garch_t,10,712,chronos_2,,,,,34
garch_t,10,729,chronos_base,50.0,2.0,0.05891802906990051,0.009819656610488892,3
garch_t,10,729,chronos_bolt,,,,,1
garch_t,10,729,chronos_2,,,,,34
garch_t,10,746,chronos_base,50.0,2.0,0.019777417182922363,0.009888678789138794,3
garch_t,10,746,chronos_bolt,,,,,1
garch_t,10,746,chronos_2,,,,,34
garch_t,10,762,chronos_base,50.0,2.0,0.020076662302017212,0.010038316249847412,3
garch_t,10,762,chronos_bolt,,,,,1
garch_t,10,762,chronos_2,,,,,34
garch_t,10,779,chronos_base,50.0,2.0,0.02022692561149597,0.01011347770690918,3
garch_t,10,779,chronos_bolt,,,,,1
garch_t,10,779,chronos_2,,,,,34
garch_t,10,796,chronos_base,50.0,2.0,0.009967267513275146,0.009967267513275146,3
garch_t,10,796,chronos_bolt,,,,,1
garch_t,10,796,chronos_2,,,,,34
garch_t,10,813,chronos_base,50.0,3.0,0.009966522455215454,0.009966492652893066,3
garch_t,10,813,chronos_bolt,,,,,1
garch_t,10,813,chronos_2,,,,,34
garch_t,10,829,chronos_base,50.0,2.0,0.029774010181427002,0.009924650192260742,3
garch_t,10,829,chronos_bolt,,,,,1
garch_t,10,829,chronos_2,,,,,34
garch_t,10,846,chronos_base,50.0,2.0,0.030626654624938965,0.010208845138549805,3
garch_t,10,846,chronos_bolt,,,,,1
garch_t,10,846,chronos_2,,,,,34
garch_t,10,863,chronos_base,50.0,2.0,0.020746886730194092,0.010373413562774658,3
garch_t,10,863,chronos_bolt,,,,,1
garch_t,10,863,chronos_2,,,,,34
garch_t,10,880,chronos_base,50.0,2.0,0.021148741245269775,0.010574370622634888,3
garch_t,10,880,chronos_bolt,,,,,1
garch_t,10,880,chronos_2,,,,,34
garch_t,10,896,chronos_base,50.0,2.0,0.1730259656906128,0.010814070701599121,3
garch_t,10,896,chronos_bolt,,,,,1
garch_t,10,896,chronos_2,,,,,34
garch_t,10,913,chronos_base,50.0,2.0,0.021983981132507324,0.010991960763931274,3
garch_t,10,913,chronos_bolt,,,,,1
garch_t,10,913,chronos_2,,,,,34
garch_t,10,930,chronos_base,50.0,2.0,0.033435046672821045,0.011144936084747314,3
garch_t,10,930,chronos_bolt,,,,,1
garch_t,10,930,chronos_2,,,,,34
garch_t,10,946,chronos_base,50.0,3.0,0.04601209610700607,0.01150299608707428,3
garch_t,10,946,chronos_bolt,,,,,1
garch_t,10,946,chronos_2,,,,,34
garch_t,10,963,chronos_base,50.0,2.0,0.11900144815444946,0.011900126934051514,3
garch_t,10,963,chronos_bolt,,,,,1
garch_t,10,963,chronos_2,,,,,34
garch_t,10,980,chronos_base,50.0,2.0,0.05014324188232422,0.012535780668258667,3
garch_t,10,980,chronos_bolt,,,,,1
garch_t,10,980,chronos_2,,,,,34
garch_t,10,997,chronos_base,50.0,2.0,0.1038200855255127,0.0129774808883667,3
garch_t,10,997,chronos_bolt,,,,,1
garch_t,10,997,chronos_2,,,,,34
garch_t,10,1013,chronos_base,50.0,1.0,,0.013384819030761719,3
garch_t,10,1013,chronos_bolt,,,,,1
garch_t,10,1013,chronos_2,,,,,34
garch_t,10,1030,chronos_base,50.0,2.0,0.027847707271575928,0.013923823833465576,3
garch_t,10,1030,chronos_bolt,,,,,1
garch_t,10,1030,chronos_2,,,,,34
garch_t,10,1047,chronos_base,50.0,2.0,0.027972936630249023,0.013986468315124512,3
garch_t,10,1047,chronos_bolt,,,,,1
garch_t,10,1047,chronos_2,,,,,34
garch_t,10,1064,chronos_base,50.0,3.0,0.06421291828155518,0.014269471168518066,3
garch_t,10,1064,chronos_bolt,,,,,1
garch_t,10,1064,chronos_2,,,,,34
garch_t,10,1080,chronos_base,50.0,2.0,0.029190123081207275,0.0145949125289917,3
garch_t,10,1080,chronos_bolt,,,,,1
garch_t,10,1080,chronos_2,,,,,34
garch_t,10,1097,chronos_base,50.0,1.0,,0.014868319034576416,3
garch_t,10,1097,chronos_bolt,,,,,1
garch_t,10,1097,chronos_2,,,,,34
garch_t,10,1114,chronos_base,50.0,2.0,0.044823527336120605,0.014941096305847168,3
garch_t,10,1114,chronos_bolt,,,,,1
garch_t,10,1114,chronos_2,,,,,34
garch_t,10,1130,chronos_base,50.0,3.0,0.052449554204940796,0.01498556137084961,3
garch_t,10,1130,chronos_bolt,,,,,1
garch_t,10,1130,chronos_2,,,,,34
garch_t,10,1147,chronos_base,50.0,2.0,0.10543107986450195,0.015061557292938232,3
garch_t,10,1147,chronos_bolt,,,,,1
garch_t,10,1147,chronos_2,,,,,34
garch_t,10,1164,chronos_base,50.0,2.0,0.04584711790084839,0.01528233289718628,3
garch_t,10,1164,chronos_bolt,,,,,1
garch_t,10,1164,chronos_2,,,,,34
garch_t,10,1181,chronos_base,50.0,2.0,0.015269815921783447,0.015269726514816284,3
garch_t,10,1181,chronos_bolt,,,,,1
garch_t,10,1181,chronos_2,,,,,34
garch_t,10,1197,chronos_base,50.0,2.0,0.015367448329925537,0.015367388725280762,3
garch_t,10,1197,chronos_bolt,,,,,1
garch_t,10,1197,chronos_2,,,,,34
garch_t,10,1214,chronos_base,50.0,3.0,0.015514165163040161,0.015514075756072998,3
garch_t,10,1214,chronos_bolt,,,,,1
