forecaster,asset,alpha,erule,group,n,n_alpha,hit_rate,kupiec_stat,kupiec_p_asym,kupiec_p_mc,cc_stat,cc_p_asym,cc_p_mc,dq_p_asym,qs_mean,sigma_tail,prec_floor,fz0_mean,z2,dq_p_mc,es_viol,context_model
const_loc,csi300,0.025,param,equity_index,1680,42.0,0.0238095238095238,0.0992278755977622,0.7527581882705205,0.7622237776222378,1.0848635268432645,0.5813328681271523,0.6546345365463454,0.5655180522354939,0.1028054540241295,1.725758784982365,0.2662903617492884,1.3371494958192514,-0.0078699752373838,0.3722627737226277,,chronos_bolt
fhs,csi300,0.025,param,equity_index,1680,42.0,0.025,-0.0,1.0,1.0,2.689474443005849,0.2606081810890875,0.2903709629037096,0.1205934791908642,0.104587285031702,1.5552154851804132,0.2399749592762578,1.3576867334965343,0.0297579635326148,0.1774822517748225,,chronos_bolt
gjr_t,csi300,0.025,param,equity_index,1680,42.0,0.0226190476190476,0.4034172179635789,0.5253297192373456,0.537946205379462,3.997855841687056,0.1354804511747621,0.1242875712428757,0.298487081103458,0.1023989274132869,1.7545067488977864,0.2707262688860272,1.3161608772358426,-0.0819926294729314,0.1947805219478052,,chronos_bolt
chronos_bolt+unrepaired,csi300,0.05,e3,equity_index,1680,84.0,0.0654761904761904,7.751862573165795,0.0053657173941876,0.0060993900609939,7.866200483036323,0.0195828667289203,0.0315968403159684,0.0010056326052905,0.1685208954081962,1.7162737694104009,0.1872608205140558,1.1962082314868394,0.2677942337115455,0.0026997300269973,,
chronos_bolt+unrepaired,csi300,0.05,e2,equity_index,1680,84.0,0.0494047619047619,0.0125787218403274,0.9107005871933568,0.9081091890810918,0.925519331070518,0.6295439154281303,0.6360363963603639,0.3563202581972836,0.1673861390728016,1.7035859420538677,0.1858764650553452,1.168313944854886,-0.0263636200689002,0.354964503549645,,
chronos_bolt+F1,csi300,0.05,e3,equity_index,1680,84.0,0.0517857142857142,0.1115322814991941,0.7384063535854499,0.7754224577542246,0.1827618624167826,0.912669980194314,0.9095090490950904,0.4911193598293545,0.1671713392675607,1.7527864954230254,0.1912446855326757,1.1724584193155418,0.0647883478305013,0.53004699530047,,
chronos_bolt+H,csi300,0.05,e3,equity_index,1680,84.0,0.0482142857142857,0.11407721211026,0.7355491937190602,0.7355264473552645,1.2515202271631551,0.5348547236280159,0.5760423957604239,0.2518585572270906,0.1670049477275941,1.823534196502329,0.1989638925669619,1.1538081505772604,0.0029797997516827,0.390960903909609,,
chronos_bolt+X4,csi300,0.05,e3,equity_index,1680,84.0,0.0476190476190476,0.2035904308700082,0.6518382295648159,0.6573342665733427,0.6126102130800746,0.736161977354138,0.7349265073492651,0.571688238010301,0.1653396416664851,1.5572228522012244,0.1699069427173128,1.1566513681824675,-0.0083696257326405,0.473952604739526,,
chronos_bolt+F2g05,csi300,0.05,e3,equity_index,1680,84.0,0.0583333333333333,2.336700931804557,0.1263569040359278,0.1344865513448655,2.35909601777496,0.3074176572526782,0.3265673432656734,0.0203188350303404,0.1681624885330276,1.7778506523095987,0.1939794092508417,1.1924967907323076,0.1513303600880333,0.0196980301969803,,
chronos_bolt+F2,csi300,0.05,e3,equity_index,1680,84.0,0.0559523809523809,1.2086487991621198,0.2715998889502239,0.2915708429157084,1.3385363033000883,0.5120832079343605,0.5475452454754525,0.0492955631771661,0.1680643240506718,1.8016109681661423,0.1965718722496196,1.1914853124034277,0.1018275731294302,0.0424957504249575,,
chronos_bolt+F2g20,csi300,0.05,e3,equity_index,1680,84.0,0.0529761904761904,0.3075641620114311,0.5791787734716907,0.6183381661833817,0.7017560727688306,0.7040696194956895,0.7057294270572942,0.2912574123975647,0.1681126852398389,1.8331199183058395,0.2000097805611375,1.1912512402306397,0.0491727444016958,0.3082691730826917,,
chronos_bolt+F3,csi300,0.05,e3,equity_index,1680,84.0,0.0547619047619047,0.7789746101641413,0.3774549239883031,0.4078592140785921,0.9968918745744304,0.607473979194018,0.6220377962203779,0.1446477715850617,0.1690499077150473,1.8277016976461211,0.1994186042205391,1.2033134966015815,0.0664176757297316,0.2677732226777322,,
chronos_bolt+F4,csi300,0.05,e3,equity_index,1680,84.0,0.0488095238095238,0.0505067604591431,0.8221838074799169,0.8193180681931806,0.3335513473195988,0.8463894574920292,0.8659134086591341,0.6121522214773576,0.1680748507485427,1.889260407784038,0.2061352101465117,1.1995523520908815,-0.0440868795140138,0.684931506849315,,
chronos_bolt+F2g05,csi300,0.05,e2,equity_index,1680,84.0,0.0488095238095238,0.0505067604591431,0.8221838074799169,0.8193180681931806,0.3335513473195988,0.8463894574920292,0.8659134086591341,0.4019530192570855,0.1675233450858406,1.710264749247958,0.186605182662939,1.1688195046227343,-0.0464013244356057,0.3855614438556144,,
chronos_bolt+F2,csi300,0.05,e2,equity_index,1680,84.0,0.0482142857142857,0.11407721211026,0.7355491937190602,0.7355264473552645,0.4570884891242031,0.7956910914217501,0.7906209379062094,0.3738565314566758,0.1675624016599222,1.7170392748038386,0.187344344000016,1.1684797693078888,-0.0577692351826386,0.357964203579642,,
chronos_bolt+F2g20,csi300,0.05,e2,equity_index,1680,84.0,0.0470238095238095,0.3193543007935204,0.5719959451215864,0.57994200579942,0.8005052330639728,0.6701507334967625,0.6664333566643336,0.2490242769409792,0.1675737019930661,1.7303899789385075,0.1888010252447322,1.166756226357158,-0.074738675566338,0.2403759624037596,,
chronos_bolt+F3,csi300,0.05,e2,equity_index,1680,84.0,0.0494047619047619,0.0125787218403274,0.9107005871933568,0.9081091890810918,0.925519331070518,0.6295439154281303,0.6360363963603639,0.2895858172309593,0.1678086844092965,1.7381949180512914,0.1896526139180382,1.1688168850039993,-0.0072665864484123,0.4124587541245875,,
chronos_bolt+F4,csi300,0.05,e2,equity_index,1680,84.0,0.0458333333333333,0.6309049105525446,0.4270235809708965,0.4427557244275572,1.275026806978076,0.5286052190642552,0.5744425557444256,0.3500273347113374,0.1675959339660578,1.7449965501100697,0.1903947328170523,1.1712041888440925,-0.0852224151140109,0.3666633336666333,,
garch_evt,csi300,0.05,param,equity_index,1680,84.0,0.0476190476190476,0.2035904308700082,0.6518382295648159,0.6573342665733427,0.6126102130800746,0.736161977354138,0.7349265073492651,0.8170723385277442,0.1650145918002894,1.5575782970151557,0.1699457249260085,1.1243844807810528,-0.0295255699014427,0.8235176482351765,,chronos_bolt
zero_loc,csi300,0.05,param,equity_index,1680,84.0,0.0476190476190476,0.2035904308700082,0.6518382295648159,0.6573342665733427,0.6126102130800746,0.736161977354138,0.7349265073492651,0.7154931816959549,0.1649651912355743,1.5627267247167107,0.1705074644415415,1.1250189260936472,-0.022758000806909,0.6799320067993201,,chronos_bolt
const_loc,csi300,0.05,param,equity_index,1680,84.0,0.0476190476190476,0.2035904308700082,0.6518382295648159,0.6573342665733427,0.6126102130800746,0.736161977354138,0.7349265073492651,0.7323484179159307,0.1647912221721958,1.554751447532789,0.1696372903609802,1.1238536268976718,-0.0232989935183776,0.6799320067993201,,chronos_bolt
fhs,csi300,0.05,param,equity_index,1680,84.0,0.050595238095238,0.0124844973094013,0.9110342825713248,0.9543045695430457,0.1511197285796015,0.9272242212530122,0.9354064593540646,0.2870793049808846,0.1679775032873712,1.4482638941813364,0.1580185457466068,1.1489620791551407,0.0238628230492183,0.7595240475952405,,chronos_bolt
gjr_t,csi300,0.05,param,equity_index,1680,84.0,0.0386904761904761,4.889459436621564,0.0270211452695613,0.0286971302869713,5.001562558875776,0.0820208923480333,0.0815918408159184,0.2458275049751436,0.1650673181177893,1.6591472590607352,0.1810278072315315,1.115899224499584,-0.1904846393233712,0.1727827217278272,,chronos_bolt
chronos_bolt+unrepaired,dax,0.01,e3,equity_index,2165,21.65,0.0221709006928406,24.060051800322697,9.3377532347633e-07,9.999000099990002e-05,32.343588895441655,9.47717519101022e-08,9.999000099990002e-05,1.0144737510026697e-23,0.0505667145600727,1.589651535585071,0.3416433593228785,1.70984525430733,1.4285042580655825,9.999000099990002e-05,,
chronos_bolt+unrepaired,dax,0.01,e2,equity_index,2165,21.65,0.0166281755196304,8.009261050191697,0.0046538724378188,0.0044995500449955,17.079837494098797,0.0001955061449527,0.0001999800019998,1.7558603934836986e-17,0.0499884103401414,1.7838686111419184,0.383383937459511,1.6442522351082491,0.7791828811935255,9.999000099990002e-05,,
chronos_bolt+F1,dax,0.01,e3,equity_index,2165,21.65,0.0124711316397228,1.2382614441465307,0.265806379180862,0.2828717128287171,9.585927112930506,0.0082878594118463,0.0058994100589941,4.078986605920556e-15,0.0457344648773354,1.842070539011161,0.3958925292553837,1.4390241105173205,0.2896314358235325,9.999000099990002e-05,,
chronos_bolt+H,dax,0.01,e3,equity_index,2165,21.65,0.0138568129330254,2.9040876428656475,0.0883552365171684,0.1053894610538946,6.191692735062418,0.0452367093712653,0.0295970402959704,9.222949097953805e-05,0.0423350439049801,0.8098888993900693,0.1740590048020147,1.374984953476052,0.4928180296814288,0.0133986601339866,,
chronos_bolt+X4,dax,0.01,e3,equity_index,2165,21.65,0.0120092378752886,0.8295707938723922,0.3623966677873005,0.3881611838816118,9.6136579387491,0.0081737378187858,0.0055994400559944,4.503352977100947e-13,0.0458549423015244,1.885138935954898,0.4051486658885573,1.44272995038308,0.2543429867177869,9.999000099990002e-05,,
chronos_bolt+F2g05,dax,0.01,e3,equity_index,2165,21.65,0.0217090069284064,22.46437244810852,2.14077631827585e-06,9.999000099990002e-05,31.111691685899583,1.7546156112656785e-07,9.999000099990002e-05,1.7688613048106868e-23,0.0500753402566048,1.599713253177976,0.3438057948768648,1.6784630121390691,1.3503287472815102,9.999000099990002e-05,,
chronos_bolt+F2,dax,0.01,e3,equity_index,2165,21.65,0.0217090069284064,22.46437244810852,2.14077631827585e-06,9.999000099990002e-05,31.111691685899583,1.7546156112656785e-07,9.999000099990002e-05,1.7336712063775153e-23,0.0495957318232067,1.599416365005592,0.343741988520386,1.649595785566341,1.3126654441743495,9.999000099990002e-05,,
chronos_bolt+F2g20,dax,0.01,e3,equity_index,2165,21.65,0.0203233256351039,17.942079015259196,2.277301602717973e-05,0.0001999800019998,24.175605371832773,5.627739614198157e-06,9.999000099990002e-05,8.692331257637111e-19,0.0488226749212243,1.6338759552630056,0.3511479450541868,1.603878272250601,1.134666641398255,9.999000099990002e-05,,
chronos_bolt+F3,dax,0.01,e3,equity_index,2165,21.65,0.0198614318706697,16.526118790598787,4.798451364667291e-05,0.0001999800019998,23.07029138852539,9.78024821617426e-06,9.999000099990002e-05,5.2764837367752256e-18,0.0505398600834111,1.453587949855595,0.3124009628167625,1.6561929388057377,1.1285503995872368,9.999000099990002e-05,,
chronos_bolt+F4,dax,0.01,e3,equity_index,2165,21.65,0.0166281755196304,8.009261050191697,0.0046538724378188,0.0044995500449955,17.079837494098797,0.0001955061449527,0.0001999800019998,7.916816323221527e-16,0.04890991935608,1.627656818013004,0.3498113458721538,1.6331959614420366,0.7643950914965201,9.999000099990002e-05,,
chronos_bolt+F2g05,dax,0.01,e2,equity_index,2165,21.65,0.0166281755196304,8.009261050191697,0.0046538724378188,0.0044995500449955,17.079837494098797,0.0001955061449527,0.0001999800019998,1.7987957873700265e-17,0.049862085864184,1.7840046343810143,0.3834131711848341,1.6370260671538344,0.7695720617274999,9.999000099990002e-05,,
chronos_bolt+F2,dax,0.01,e2,equity_index,2165,21.65,0.0157043879907621,6.0634426425828565,0.0138008395701359,0.0156984301569843,15.987861192450396,0.0003375048773916,0.0003999600039996,9.987815777892109e-18,0.0497740379436913,1.8166570078811497,0.3904307258644173,1.6315931671718436,0.6939377798130097,9.999000099990002e-05,,
chronos_bolt+F2g20,dax,0.01,e2,equity_index,2165,21.65,0.0152424942263279,5.179348779270924,0.0228568890269721,0.0270972902709729,15.556657839644572,0.0004187112904466,0.0003999600039996,1.527555985521473e-16,0.0496478293220036,1.8314460501906669,0.3936091445195045,1.6233543194024314,0.6472272713230118,9.999000099990002e-05,,
chronos_bolt+F3,dax,0.01,e2,equity_index,2165,21.65,0.0203233256351039,17.942079015259196,2.277301602717973e-05,0.0001999800019998,24.175605371832773,5.627739614198157e-06,9.999000099990002e-05,5.0076617061371017e-20,0.0516871417077411,1.5299069236755674,0.3288032182873828,1.6512895249893838,1.0487383375382584,9.999000099990002e-05,,
chronos_bolt+F4,dax,0.01,e2,equity_index,2165,21.65,0.0157043879907621,6.0634426425828565,0.0138008395701359,0.0156984301569843,15.987861192450396,0.0003375048773916,0.0003999600039996,4.1090046953902464e-16,0.0514955026044219,1.718976918837895,0.3694376006337276,,,9.999000099990002e-05,43.0,
garch_evt,dax,0.01,param,equity_index,2165,21.65,0.0143187066974595,3.597715727379068,0.0578590210756436,0.0641935806419358,6.667797941570143,0.0356538205063571,0.0167983201679832,9.173445609660444e-05,0.0422756314911923,0.800274186662916,0.1719926382546946,1.3756823911391032,0.5313475521015718,0.0137986201379862,,chronos_bolt
zero_loc,dax,0.01,param,equity_index,2165,21.65,0.0138568129330254,2.9040876428656475,0.0883552365171684,0.1053894610538946,6.191692735062418,0.0452367093712653,0.0295970402959704,0.0001084892868926,0.0422966723486508,0.8182955966772448,0.1758657481276481,1.3763056979317962,0.4951148599041215,0.0133986601339866,,chronos_bolt
const_loc,dax,0.01,param,equity_index,2165,21.65,0.0138568129330254,2.9040876428656475,0.0883552365171684,0.1053894610538946,6.191692735062418,0.0452367093712653,0.0295970402959704,0.0001070591611329,0.0422789596000972,0.8280690055682243,0.1779662212003969,1.3754293521547465,0.4952059900057597,0.0133986601339866,,chronos_bolt
fhs,dax,0.01,param,equity_index,2165,21.65,0.0138568129330254,2.9040876428656475,0.0883552365171684,0.1053894610538946,3.513898675224993,0.1725705160040805,0.1134886511348865,0.0021925153462202,0.0448432389333625,1.1387862983281614,0.2447446926590145,1.4331062464125677,0.393074929345159,0.0607939206079392,,chronos_bolt
gjr_t,dax,0.01,param,equity_index,2165,21.65,0.0166281755196304,8.009261050191697,0.0046538724378188,0.0044995500449955,10.143671939281605,0.0062708963900171,0.0035996400359964,0.0003888329452977,0.040205276123184,0.6809863736904633,0.1463556428265182,1.3382878870840398,0.5944604338195656,0.012998700129987,,chronos_bolt
chronos_bolt+unrepaired,dax,0.025,e3,equity_index,2165,54.125,0.0448036951501154,28.30928121907766,1.0339903620198489e-07,9.999000099990002e-05,32.58663566869927,8.39270528080025e-08,9.999000099990002e-05,4.6028228495231475e-14,0.0920789306785959,1.3446110379314085,0.182766972285657,1.344215658157769,0.921829040558272,9.999000099990002e-05,,
chronos_bolt+unrepaired,dax,0.025,e2,equity_index,2165,54.125,0.0392609699769053,15.434177339646226,8.542919054663369e-05,9.999000099990002e-05,20.646700018138176,3.2856859926401013e-05,9.999000099990002e-05,2.0127353429892834e-10,0.0904175173624787,1.3866542412562817,0.1884817171152836,1.3006134975088477,0.5942407933981837,9.999000099990002e-05,,
chronos_bolt+F1,dax,0.025,e3,equity_index,2165,54.125,0.0263279445727482,0.1539968053007214,0.6947447586336575,0.7282271772822718,5.643898244731417,0.0594898765831623,0.0535946405359464,4.029084004117084e-05,0.0881343596155881,1.504758136753524,0.2045350520844658,1.199381483929007,0.1058216988093525,0.0040995900409959,,
chronos_bolt+H,dax,0.025,e3,equity_index,2165,54.125,0.0286374133949191,1.1233523527622538,0.2891977491565897,0.3011698830116988,5.381388415761194,0.0678338322416695,0.0585941405859414,0.0002560216521188,0.0841196716701626,0.9341748902062978,0.1269782200590568,1.1479343250114007,0.1992630229457421,0.0352964703529647,,
chronos_bolt+X4,dax,0.025,e3,equity_index,2165,54.125,0.0272517321016166,0.4377357325074626,0.5082173503022651,0.5331466853314668,8.150976365095403,0.0169839213987985,0.0142985701429857,1.531995554904024e-07,0.0882685548176583,1.4978066305954714,0.2035901649033469,1.2014948907016854,0.1337862602993993,0.0002999700029997,,
chronos_bolt+F2g05,dax,0.025,e3,equity_index,2165,54.125,0.0406466512702078,18.33970292989227,1.848151545153128e-05,9.999000099990002e-05,22.849769052096235,1.0920328277599667e-05,9.999000099990002e-05,1.2098498355956451e-11,0.0909207157580823,1.3815289778851991,0.1877850629587475,1.3059993132913696,0.7386178320224408,9.999000099990002e-05,,
chronos_bolt+F2,dax,0.025,e3,equity_index,2165,54.125,0.0378752886836027,12.749114291348292,0.0003561777883268,0.0005999400059994,18.72677502922352,8.580892682681925e-05,9.999000099990002e-05,2.347485361865295e-11,0.0902627969856945,1.4076491728699092,0.1913354643894919,1.2846717232636369,0.6111480686951689,9.999000099990002e-05,,
chronos_bolt+F2g20,dax,0.025,e3,equity_index,2165,54.125,0.0346420323325635,7.385911359454212,0.0065736751869972,0.0073992600739926,15.41245807321775,0.0004500152726251,0.0001999800019998,3.5127323075834666e-10,0.089545095390655,1.4387047081319888,0.1955567045789914,1.260803520019719,0.4815006329001143,9.999000099990002e-05,,
chronos_bolt+F3,dax,0.025,e3,equity_index,2165,54.125,0.0337182448036951,6.097116797393028,0.0135402624629272,0.0162983701629837,17.622789183966233,0.0001490252814898,9.999000099990002e-05,9.649602882187038e-12,0.0918491059491518,1.3924551124841955,0.1892702036299978,1.2883711103719575,0.4099681550160854,9.999000099990002e-05,,
chronos_bolt+F4,dax,0.025,e3,equity_index,2165,54.125,0.0290993071593533,1.4190226599206426,0.2335643354385083,0.2418758124187581,10.749514364306949,0.0046320433397792,0.002999700029997,5.795005160586125e-09,0.0911062163431397,1.5033970543956352,0.2043500462392323,1.2839809788511194,0.2725354722712836,0.0002999700029997,,
chronos_bolt+F2g05,dax,0.025,e2,equity_index,2165,54.125,0.0369515011547344,11.085350161304518,0.0008701239071907,0.0011998800119988,13.737503941365503,0.0010397739235278,0.0004999500049995,1.041179186662588e-08,0.0898428197179299,1.4112733312709207,0.1918280800525728,1.2825243950153435,0.4955748834440379,0.0002999700029997,,
chronos_bolt+F2,dax,0.025,e2,equity_index,2165,54.125,0.0341801385681293,6.727521913490136,0.0094936403430894,0.0117988201179882,10.497037585315525,0.0052552968212685,0.0031996800319968,1.2180851831965886e-08,0.0895333953283155,1.4433827012261842,0.1961925632846545,1.2726462111653758,0.4040064780785886,0.0002999700029997,,
chronos_bolt+F2g20,dax,0.025,e2,equity_index,2165,54.125,0.0318706697459584,3.8628927702428655,0.049365146595612,0.0534946505349465,8.750067362171421,0.0125877182672762,0.00999900009999,7.7708780501007e-08,0.0891488489918487,1.469905625565211,0.1997977059176222,1.2593621046311865,0.3118748376706663,0.0004999500049995,,
chronos_bolt+F3,dax,0.025,e2,equity_index,2165,54.125,0.0327944572748267,4.921749082675547,0.0265206547069988,0.0273972602739726,11.64540789949774,0.0029595917284149,0.0013998600139986,5.0970553128492734e-08,0.0916132417202068,1.4133814822848711,0.192114631603223,1.2785000002107454,0.3116674468378468,0.0004999500049995,,
chronos_bolt+F4,dax,0.025,e2,equity_index,2165,54.125,0.0267898383371824,0.2781494268159576,0.5979167210475296,0.6303369663033697,8.32325272336243,0.0155821950160624,0.0118988101189881,1.4930482103354538e-07,0.0914861151054449,1.5523581503528996,0.2110051093135793,,,0.0007999200079992,23.0,
garch_evt,dax,0.025,param,equity_index,2165,54.125,0.0277136258660508,0.6321716341373076,0.4265598614520738,0.4463553644635536,3.17026181225458,0.2049209659508622,0.2385761423857614,0.0210641487598205,0.0838513037104355,0.9436882218302242,0.1282713247326056,1.143641179154658,0.1656222013055293,0.2667733226677332,,chronos_bolt
zero_loc,dax,0.025,param,equity_index,2165,54.125,0.0281755196304849,0.8608925312830706,0.3534890435570526,0.3687631236876312,3.234274516931464,0.1984660436019547,0.2335766423357664,0.0217051410127463,0.0837349043324952,0.951445235588272,0.1293257009637554,1.142591781458608,0.1827591746724846,0.2726727327267273,,chronos_bolt
const_loc,dax,0.025,param,equity_index,2165,54.125,0.0286374133949191,1.1233523527622538,0.2891977491565897,0.3011698830116988,5.381388415761194,0.0678338322416695,0.0585941405859414,0.0020346435171252,0.0837490279794397,0.9527847633312236,0.1295077769864605,1.1428565342759192,0.1971176503813934,0.0676932306769323,,chronos_bolt
fhs,dax,0.025,param,equity_index,2165,54.125,0.0272517321016166,0.4377357325074626,0.5082173503022651,0.5331466853314668,3.147301827603087,0.207287012178541,0.2468753124687531,0.0007351924175035,0.086500136622724,1.0997072226452935,0.1494782906086795,1.1842668977630084,0.1320228807715404,0.0175982401759824,,chronos_bolt
gjr_t,dax,0.025,param,equity_index,2165,54.125,0.0332563510392609,5.495065821475578,0.019070209886088,0.0183981601839816,5.646864354340778,0.0594017152260868,0.0531946805319468,0.123283809928274,0.0819247317757906,0.8576663339178323,0.1165787537507169,1.1383750022252883,0.3715125801722698,0.2091790820917908,,chronos_bolt
chronos_bolt+unrepaired,dax,0.05,e3,equity_index,2165,108.25,0.0840646651270207,44.29772982970667,2.8204310709842926e-11,9.999000099990002e-05,50.64169772757487,1.0076160145697626e-11,9.999000099990002e-05,5.88262018630002e-23,0.1450411535708311,1.1523109780502416,0.1107530632416745,1.0811304111876017,0.7784413695592949,9.999000099990002e-05,,
chronos_bolt+unrepaired,dax,0.05,e2,equity_index,2165,108.25,0.0715935334872979,18.85511562776969,1.4103235920039135e-05,9.999000099990002e-05,25.769379126675176,2.5365908504381427e-06,9.999000099990002e-05,5.5454249112165145e-14,0.1433853429203602,1.1881797759277613,0.1142005520840125,1.0498523671286557,0.4597151436008024,9.999000099990002e-05,,
chronos_bolt+F1,dax,0.05,e3,equity_index,2165,108.25,0.0484988452655889,0.1036993142330402,0.7474346802286229,0.761023897610239,2.852627586744916,0.2401926922576698,0.2450754924507549,0.003634015698741,0.142000851321029,1.2776230056980455,0.1227972867085923,0.9887509456315862,0.0154660070997116,0.0527947205279472,,
chronos_bolt+H,dax,0.05,e3,equity_index,2165,108.25,0.0521939953810623,0.216424545131872,0.6417778450833009,0.6477352264773523,1.8027243900106669,0.4060162096198559,0.4040595940405959,0.029039389158715,0.1375684335127766,0.9403328026773936,0.0903790212424841,0.9552026898330724,0.0815158410380032,0.3658634136586341,,
chronos_bolt+X4,dax,0.05,e3,equity_index,2165,108.25,0.0484988452655889,0.1036993142330402,0.7474346802286229,0.761023897610239,4.282768065551636,0.1174921174975085,0.1247875212478752,0.0014301468503957,0.1420257122636439,1.2910839663799227,0.1240910716833881,0.9891580094989691,0.0127756113139421,0.0304969503049695,,
chronos_bolt+F2g05,dax,0.05,e3,equity_index,2165,108.25,0.0702078521939953,16.626189237324752,4.551813830204869e-05,0.0002999700029997,22.91938429976699,1.0546756881651224e-05,9.999000099990002e-05,2.283925640323077e-12,0.1423508061236286,1.2070001806157662,0.1160094539432757,1.0286143129800132,0.4816070105440633,9.999000099990002e-05,,
chronos_bolt+F2,dax,0.05,e3,equity_index,2165,108.25,0.0632794457274826,7.441054844284281,0.0063752513059892,0.0073992600739926,16.507635100876428,0.0002602630909122,0.0004999500049995,1.4889872581873431e-09,0.1414875660689922,1.2372873780874976,0.118920473590659,1.0117338881540705,0.343941106616155,9.999000099990002e-05,,
chronos_bolt+F2g20,dax,0.05,e3,equity_index,2165,108.25,0.0558891454965358,1.5252196112047611,0.2168313161046956,0.2180781921807819,6.75009702412035,0.0342164583605155,0.0362963703629637,0.0012674816890891,0.1410447955060483,1.2708094801152814,0.1221424124219275,1.0014434644454862,0.2018451800366498,0.0146985301469853,,
chronos_bolt+F3,dax,0.05,e3,equity_index,2165,108.25,0.0614318706697459,5.569964723103794,0.0182711288633226,0.0214978502149785,12.44423826694674,0.0019850342045633,0.0021997800219978,2.95911690842198e-08,0.1431781073779243,1.2119328820561248,0.1164835549498466,1.022599437054372,0.2406549306334144,9.999000099990002e-05,,
chronos_bolt+F4,dax,0.05,e3,equity_index,2165,108.25,0.0512702078521939,0.072955800718546,0.7870807719458932,0.7981201879812019,6.144909692689339,0.0463073378139484,0.048995100489951,0.0028103559014217,0.1410045868130079,1.3086232992782223,0.1257768447799779,1.0081868165487182,0.0775455011751995,0.0111988801119888,,
chronos_bolt+F2g05,dax,0.05,e2,equity_index,2165,108.25,0.064203233256351,8.47054207082465,0.0036094385372942,0.003999600039996,12.487069459610666,0.0019429754771272,0.0021997800219978,4.14941122590421e-08,0.1420333994534577,1.220661789417854,0.117322523984664,1.0230667404459763,0.3000827456344954,9.999000099990002e-05,,
chronos_bolt+F2,dax,0.05,e2,equity_index,2165,108.25,0.059122401847575,3.5925055456956443,0.05804067244145,0.0616938306169383,8.66720829681526,0.0131201751145769,0.0157984201579842,5.838218254077139e-06,0.1415699538266653,1.243840149689963,0.1195502858041329,1.0131337835242045,0.206867154361068,0.0007999200079992,,
chronos_bolt+F2g20,dax,0.05,e2,equity_index,2165,108.25,0.054041570438799,0.7262307841760958,0.3941076730745925,0.3972602739726027,6.950639296189138,0.0309519385135836,0.0331966803319668,0.0001677764523495,0.1413625036547844,1.2673719406345556,0.1218120172119914,1.0064394205532414,0.1089960016201385,0.0037996200379962,,
chronos_bolt+F3,dax,0.05,e2,equity_index,2165,108.25,0.0586605080831408,3.246357654580038,0.0715823629898846,0.077992200779922,8.556932335573606,0.0138639106992416,0.0164983501649835,8.103343070925625e-06,0.1432746098055553,1.2156683020168313,0.116842580604399,1.021121583606456,0.1510777029219958,0.0026997300269973,,
chronos_bolt+F4,dax,0.05,e2,equity_index,2165,108.25,0.0508083140877598,0.0296291822837702,0.8633343110828398,0.8794120587941205,4.684143569508706,0.096128274688668,0.1065893410658934,7.323119012123302e-05,0.1418561057709152,1.2951457681546756,0.1244814671559674,1.012647289839359,0.0801776231041773,0.0012998700129987,,
garch_evt,dax,0.05,param,equity_index,2165,108.25,0.0508083140877598,0.0296291822837702,0.8633343110828398,0.8794120587941205,4.684143569508706,0.096128274688668,0.1065893410658934,0.0097904182290256,0.1374597154656394,0.949885324416395,0.0912971510394137,0.9515089331022224,0.0611904724279415,0.1048895110488951,,chronos_bolt
zero_loc,dax,0.05,param,equity_index,2165,108.25,0.0517321016166281,0.1352743907831382,0.713024851884889,0.7203279672032796,4.354368508114021,0.1133602754132952,0.11998800119988,0.0146153040900787,0.1373201393625855,0.9542519512482204,0.0917168444267633,0.9499927175169868,0.0775074146820991,0.1026897310268973,,chronos_bolt
const_loc,dax,0.05,param,equity_index,2165,108.25,0.0521939953810623,0.216424545131872,0.6417778450833009,0.6477352264773523,4.226905537821267,0.1208200815971325,0.1275872412758724,0.0125254644144433,0.1373183296339006,0.9561297295133896,0.0918973249558198,0.9510263940406828,0.0844585838328799,0.1660833916608339,,chronos_bolt
fhs,dax,0.05,param,equity_index,2165,108.25,0.0517321016166281,0.1352743907831382,0.713024851884889,0.7203279672032796,2.9809113465554447,0.2252699826372056,0.2282771722827717,0.0019585278258037,0.1403008859200769,1.0499944498956857,0.1009190261377808,0.9792367198956378,0.0683391783655045,0.0612938706129387,,chronos_bolt
gjr_t,dax,0.05,param,equity_index,2165,108.25,0.0697459584295612,15.911403199859024,6.637759026207268e-05,0.0002999700029997,16.537262804196416,0.0002564360089904,0.0004999500049995,3.6707572719439866e-05,0.1342090662785986,0.8842616267520228,0.0849898037381908,0.9366768151084508,0.4013695555862997,0.0001999800019998,,chronos_bolt
chronos_bolt+unrepaired,dgs10,0.01,e3,rates,2125,21.25,0.0112941176470588,0.3450492175367117,0.5569291169140604,0.5909409059094091,1.5428108473171278,0.4623627958519845,0.4253574642535746,0.5337108694271162,0.1698819442526236,2.281074604027601,0.4948345581702174,2.789374787924433,0.1557709519884647,0.5132486751324867,,
chronos_bolt+unrepaired,dgs10,0.01,e2,rates,2125,21.25,0.0131764705882352,1.9691473836834348,0.1605383914611778,0.1900809919008099,2.729895579856532,0.2553940097795666,0.1641835816418358,0.1525486823135712,0.174001909811358,2.6163265492831425,0.567560916139097,2.843819019190889,0.4125180205508318,0.1650834916508349,,
