forecaster,asset,alpha,erule,group,n,n_alpha,hit_rate,kupiec_stat,kupiec_p_asym,kupiec_p_mc,cc_stat,cc_p_asym,cc_p_mc,dq_p_asym,qs_mean,sigma_tail,prec_floor,fz0_mean,z2,es_viol
caviar_sav,aapl,0.01,param,equity_single,2639,26.39,0.009473285335354301,0.07527311520215108,0.7838083916245321,0.8479152084791521,0.5536577577990442,0.7581842273297484,0.9357064293570643,0.85823615768191,0.06082621677476983,1.3455269745415823,0.2619224434772307,,,
caviar_sav,aapl,0.025,param,equity_single,2639,65.97500000000001,0.025009473285335353,9.7149948032893e-06,0.9975130867019594,1.0,0.31275237132729217,0.8552374017991189,0.869013098690131,0.8063608903165893,0.12308829864887319,1.2846012032516345,0.15815343356092357,,,
caviar_sav,aapl,0.05,param,equity_single,2639,131.95000000000002,0.051534672224327394,0.12960187388716804,0.7188451872767273,0.7229277072292771,3.450726146987563,0.17810837360266865,0.18688131186881313,0.017594764520066346,0.20200009701482655,1.273101821242119,0.1108302829893997,,,
caviar_sav,amzn,0.01,param,equity_single,2639,26.39,0.010610079575596816,0.09727649443561859,0.7551227551164297,0.7694230576942306,0.6980543021222161,0.7053739783579678,0.7596240375962404,0.8325396376004309,0.06814951875062893,1.7771526615745448,0.34594339345017994,,,
caviar_sav,amzn,0.025,param,equity_single,2639,65.97500000000001,0.027661993179234557,0.7419970602164767,0.38902189860501757,0.413958604139586,0.7420275262504674,0.6900344444629596,0.6985301469853015,0.1497108441612657,0.13662565012609812,1.5560341152958477,0.1915708450599719,,,
caviar_sav,amzn,0.05,param,equity_single,2639,131.95000000000002,0.05191360363774157,0.20103357984794457,0.6538878604579155,0.6552344765523448,0.3875727553611341,0.8238338747754507,0.8396160383961604,0.32606975194655785,0.22731823929216616,1.4634410687168844,0.1274003265708594,,,
caviar_sav,audusd,0.01,param,fx,2734,27.34,0.011338697878566204,0.4744064955079921,0.4909669287487204,0.49945005499450057,19.219188854959896,6.708202541252367e-05,9.999000099990002e-05,1.8846402266040008e-39,0.022294187945553604,0.799357354635674,0.15287684803809334,,,
caviar_sav,audusd,0.025,param,fx,2734,68.35000000000001,0.02596927578639356,0.10407588503983334,0.7469921773050325,0.7572242775722428,4.06168329610432,0.1312250293670578,0.14328567143285673,4.59891635598049e-05,0.04074658541711862,0.6060056701660962,0.07330058290280601,,,
caviar_sav,audusd,0.05,param,fx,2734,136.70000000000002,0.054498902706656915,1.1332946590130177,0.28707367173822407,0.2940705929407059,1.5885289815978467,0.45191349925266844,0.44515548445155484,0.0018263587265609563,0.06936301641483879,0.4816480741477416,0.04119510089144035,,,
caviar_sav,brent,0.01,param,commodity,2641,26.41,0.011737978038621734,0.763220264543861,0.3823226242109732,0.43195680431956807,4.485037888090403,0.10619067882399395,0.0756924307569243,0.008662268894703933,0.10244766276069554,3.7820951300717485,0.7359498951167766,,,
caviar_sav,brent,0.025,param,commodity,2641,66.025,0.025369178341537298,0.014696826787485406,0.9035084907525426,0.951004899510049,0.8747731862001729,0.6457217515777481,0.651034896510349,0.8740958897043525,0.18662700357815173,3.4257128044254403,0.4215962565477681,,,
caviar_sav,brent,0.05,param,commodity,2641,132.05,0.04922377887163953,0.03366559270762082,0.8544199512996977,0.8615138486151385,0.06206648773604684,0.969443344493727,0.9716028397160283,0.9845943932289558,0.2954330345804008,2.95212102299281,0.2569005030983948,,,
caviar_sav,btc,0.01,param,crypto,3308,33.08,0.008464328899637243,0.8313117790987121,0.3618934884977698,0.3855614438556144,1.3095121622621377,0.5195687797611563,0.46825317468253175,0.09801805742313886,0.13868064996856072,6.766592984634093,1.1764874633851385,,,
caviar_sav,btc,0.025,param,crypto,3308,82.7,0.02418379685610641,0.09138484749178133,0.7624239362317661,0.7766223377662234,0.6640494330849833,0.7174695892676981,0.7586241375862414,0.8588940916095458,0.25648150025681726,4.965647512991388,0.5460383342164062,,,
caviar_sav,btc,0.05,param,crypto,3308,165.4,0.053204353083434096,0.7010528834987326,0.4024301361518602,0.42625737426257376,0.7478782656658041,0.6880187883090698,0.6918308169183082,0.002647949437709516,0.40744643764717164,3.9889778982231494,0.31016577726501904,,,
caviar_sav,copper,0.01,param,commodity,2640,26.400000000000002,0.013636363636363636,3.1664597985262617,0.07516520998486137,0.07549245075492451,5.896689142595903,0.0524264223565282,0.030496950304969503,0.017673860378515198,0.05744805198452333,3.47175479618148,0.6756893608037464,,,
caviar_sav,copper,0.025,param,commodity,2640,66.0,0.026515151515151516,0.2438892318256194,0.6214111106549922,0.6622337766223377,4.260014884458883,0.11883640944129356,0.134986501349865,0.00038965091144259285,0.10845759350061092,2.7393761811419406,0.3371938984900321,,,
caviar_sav,copper,0.05,param,commodity,2640,132.0,0.051893939393939395,0.19702162112935184,0.6571357248887392,0.6892310768923108,0.19759485738109106,0.9059262040948339,0.9165083491650835,0.5003295286578022,0.17339752933701513,2.139134172602745,0.18618773127070848,,,
caviar_sav,csi300,0.01,param,equity_index,2180,21.8,0.011009174311926606,0.21714867852477937,0.6412211236096172,0.6699330066993301,1.453193101380748,0.4835519371674569,0.39686031396860316,0.1812212733531787,0.053934596516984054,1.4250498698554759,0.3052121484751874,,,
caviar_sav,csi300,0.025,param,equity_index,2180,54.5,0.024770642201834864,0.0047188588300741685,0.9452332336623628,0.9428057194280572,3.825715378639188,0.1476578229216642,0.15278472152784722,0.07661068013527911,0.10599188565170775,1.675586459438498,0.2269700696856181,,,
caviar_sav,csi300,0.05,param,equity_index,2180,109.0,0.0463302752293578,0.6329354224261579,0.42628062173006576,0.43715628437156284,4.260497838449851,0.11880771664665192,0.12118788121187882,0.12583718011164163,0.1722642066352657,1.5492895398978888,0.14839502447323816,,,
caviar_sav,dax,0.01,param,equity_index,2665,26.650000000000002,0.01125703564727955,0.40874926994956695,0.5226050100763324,0.5549445055494451,1.0692299585401202,0.5858948283780503,0.6034396560343965,4.661051524905799e-05,0.04362137652229074,1.6513469277733555,0.3198819362330403,,,
caviar_sav,dax,0.025,param,equity_index,2665,66.625,0.02326454033771107,0.336985745933589,0.5615742954170746,0.5827417258274172,1.7503170312413658,0.41679594577373147,0.46825317468253175,0.1490782064020869,0.08219098558454634,1.2892457576778573,0.15794907977012854,,,
caviar_sav,dax,0.05,param,equity_index,2665,133.25,0.04953095684803002,0.01237997916700806,0.9114059276850894,0.9283071692830717,2.9366264238740314,0.2303136480327051,0.23687631236876314,0.02333248182727069,0.13430764627378766,1.1946105451501934,0.103488653231756,,,
caviar_sav,dgs10,0.01,param,rates,2625,26.25,0.01219047619047619,1.1892063371406607,0.27548970595233735,0.270972902709729,4.674041072855516,0.09661507090455863,0.070992900709929,0.0015401748842456884,0.16182328954128677,3.4056025560493732,0.6647055565764589,,,
caviar_sav,dgs10,0.025,param,rates,2625,65.625,0.02857142857142857,1.3140915599702794,0.251655190237981,0.2633736626337366,4.300850744605327,0.1164346191760016,0.12238776122387761,0.00011141652140037118,0.33321078276926425,3.6187701465892768,0.4467106850892287,,,
caviar_sav,dgs10,0.05,param,rates,2625,131.25,0.05219047619047619,0.261573020832202,0.6090415223066177,0.6194380561943805,0.7563884108221828,0.6850974381159478,0.6886311368863114,0.012256168656963023,0.5561125928458676,3.238578181386248,0.28268627924256967,,,
caviar_sav,dgs2,0.01,param,rates,2625,26.25,0.011428571428571429,0.5172974175785043,0.47199680904537944,0.48485151484851513,1.3728899878845482,0.5033623482654235,0.45085491450854914,0.6301840548762458,0.186212798954481,4.662536633634289,0.9100339681777823,,,
caviar_sav,dgs2,0.025,param,rates,2625,65.625,0.023238095238095238,0.3422442014259559,0.5585366819176085,0.5765423457654234,3.7041250552230167,0.15691319453177166,0.1882811718828117,0.09825933973971171,0.3591861882011898,5.763477016515529,0.7114590488622954,,,
caviar_sav,dgs2,0.05,param,rates,2625,131.25,0.052571428571428575,0.3596274810495288,0.5487131957891322,0.5567443255674432,1.404578781098735,0.49544972647593455,0.5010498950104989,0.04771257093415684,0.572045041601324,5.254895680937954,0.45868489956180364,,,
caviar_sav,dgs30,0.01,param,rates,2625,26.25,0.011047619047619047,0.28144185495978036,0.5957577275884116,0.6176382361763824,8.861149621233267,0.01190764306557372,0.008399160083991601,4.065404641279785e-09,0.15849049285358763,4.014817297757715,0.7836120987513575,,,
caviar_sav,dgs30,0.025,param,rates,2625,65.625,0.029333333333333333,1.9173305646102108,0.16615123615983834,0.16828317168283172,3.088416791661416,0.21348079664174643,0.3247675232476752,0.020342885977385466,0.3158903930452458,3.3276888413648744,0.41077882868325793,,,
caviar_sav,dgs30,0.05,param,rates,2625,131.25,0.05561904761904762,1.6862099354982547,0.19410133750498454,0.2106789321067893,3.5232008110401694,0.17176974248486238,0.17628237176282371,0.06010999286788617,0.5341109861031472,3.7922465443582998,0.33101441606584037,,,
caviar_sav,dgs5,0.01,param,rates,2625,26.25,0.010285714285714285,0.021443827243899705,0.8835763333511086,0.9183081691830817,4.700861370002201,0.09532809699153863,0.0688931106889311,1.5308223041710076e-07,0.1903868579596566,3.6424396779874284,0.7109314294917126,,,
caviar_sav,dgs5,0.025,param,rates,2625,65.625,0.02666666666666667,0.29287585671386296,0.5883834803969172,0.6167383261673832,6.5529762652404315,0.03776063456532726,0.035996400359964,1.4351661412239077e-08,0.3655112028331214,3.862460102471164,0.47679242632498037,,,
caviar_sav,dgs5,0.05,param,rates,2625,131.25,0.05219047619047619,0.261573020832202,0.6090415223066177,0.6194380561943805,3.3612511740993796,0.1862574193555778,0.19098090190980901,0.02329112183985038,0.5962832042947308,3.9052250282372207,0.34087598662348806,,,
caviar_sav,eth,0.01,param,crypto,2159,21.59,0.012968967114404817,1.7578014341355015,0.1848989815985068,0.18968103189681032,2.5392140257974347,0.28094200667187,0.17688231176882313,0.0015682132617584024,0.15078940985901196,3.4408471895605355,0.7405238741865338,,,
caviar_sav,eth,0.025,param,crypto,2159,53.975,0.025011579434923575,1.1874557344526693e-05,0.9972505367666566,1.0,0.10518886789674298,0.9487647212265341,0.9772022797720228,0.08614337296978612,0.29031870517241737,3.5220458271875676,0.4794007145295252,,,
caviar_sav,eth,0.05,param,crypto,2159,107.95,0.0523390458545623,0.2450876484614355,0.6205554548017931,0.6238376162383762,0.9886445159052073,0.6099841791610943,0.6342365763423657,0.05897161679818715,0.47111329696421833,3.447847512069943,0.3318461066576126,,,
caviar_sav,ftse,0.01,param,equity_index,2652,26.52,0.010558069381598794,0.08193375437099348,0.7746937516819088,0.8459154084591541,4.665479000032462,0.09702957015113367,0.06939306069393061,9.805010039877204e-26,0.03973382182766991,1.6874213142881587,0.327670067520813,,,
caviar_sav,ftse,0.025,param,equity_index,2652,66.3,0.02262443438914027,0.6338971608735164,0.42592940283046954,0.45495450454954506,4.332208581763666,0.11462328723144781,0.12048795120487951,0.0002854901453105949,0.07084346577871792,1.3774660797219307,0.16917031146247047,,,
caviar_sav,ftse,0.05,param,equity_index,2652,132.6,0.049019607843137254,0.05399915899761254,0.8162450628680435,0.8261173882611739,14.270177722189828,0.0007966549881064252,0.0010998900109989002,1.4927633642886212e-05,0.1082701750270815,1.0282007741990797,0.08929068701611528,,,
caviar_sav,gbpusd,0.01,param,fx,2734,27.34,0.012070226773957572,1.1101882919889476,0.2920410217033511,0.33236676332366766,1.7698664429617565,0.41274173464060504,0.33596640335966405,0.5095746545964048,0.020768439092065213,1.1743324333303948,0.22459071642404463,,,
caviar_sav,gbpusd,0.025,param,fx,2734,68.35000000000001,0.02596927578639356,0.10407588503983334,0.7469921773050325,0.7572242775722428,0.11754200927657621,0.9429226693538195,0.9444055594440556,0.7345815323851822,0.03895503982616306,0.861074315974258,0.10415290217705171,,,
caviar_sav,gbpusd,0.05,param,fx,2734,136.70000000000002,0.04901243599122165,0.05648885602158771,0.8121340720390959,0.8282171782821718,0.11267298551115346,0.9452210223455081,0.9499050094990501,0.7719602999649535,0.06313610078793579,0.6963323350697993,0.05955693033327399,,,
caviar_sav,gold,0.01,param,commodity,2639,26.39,0.014020462296324365,3.8301708289013163,0.050337802082543834,0.06179382061793821,4.1927920512711125,0.12289855430810032,0.0857914208579142,0.020204077240293213,0.04184574220807215,1.4122010297306444,0.274901322222939,,,
caviar_sav,gold,0.025,param,commodity,2639,65.97500000000001,0.02804092459264873,0.9638584109251269,0.32621666467328525,0.34766523347665235,0.9668238263886906,0.6166757541701358,0.6036396360363964,0.03755405535238648,0.07765382870402275,1.2481314851008727,0.1536634711259341,,,
caviar_sav,gold,0.05,param,commodity,2639,131.95000000000002,0.050776809397499054,0.03336224641316221,0.8550700208599398,0.8633136686331366,0.6145089296230708,0.7354634275312664,0.7389261073892611,0.36387107987612916,0.12471123034742912,1.1142267607056244,0.09699936418509067,,,
caviar_sav,hsi,0.01,param,equity_index,2580,25.8,0.012790697674418604,1.865097670270245,0.1720376071176648,0.19388061193880612,5.189647531321043,0.07465903240036452,0.04709529047095291,2.9527493509993973e-05,0.04712385424560377,1.9211355088263782,0.3782231839417955,,,
caviar_sav,hsi,0.025,param,equity_index,2580,64.5,0.028294573643410852,1.1027100623909973,0.293672127269461,0.30856914308569144,2.68519196947193,0.26116680276540694,0.35706429357064295,0.001777946344379099,0.09417301061795158,1.5751181180268092,0.19612514141916404,,,
caviar_sav,hsi,0.05,param,equity_index,2580,129.0,0.05,-0.0,1.0,1.0,1.0488742574355001,0.5918884276203549,0.589041095890411,0.009622362237469987,0.15071270431690306,1.3392991530473826,0.11791871531417084,,,
caviar_sav,jnj,0.01,param,equity_single,2639,26.39,0.01098901098901099,0.2526276706362296,0.6152309010847865,0.6280371962803719,0.8973323993828899,0.6384791876770588,0.6524347565243476,6.511323654040041e-05,0.044438705814217494,1.733027477755372,0.3373539142472548,,,
caviar_sav,jnj,0.025,param,equity_single,2639,65.97500000000001,0.02614626752557787,0.14018362767501458,0.7080985297591755,0.7142285771422858,0.16815153429911334,0.919361596048642,0.9368063193680632,0.019186524533047433,0.08294414606537417,1.433471981536693,0.17648163120161733,,,
caviar_sav,jnj,0.05,param,equity_single,2639,131.95000000000002,0.05608184918529746,1.980577616574692,0.15932956929643766,0.1670832916708329,2.9242675557786697,0.23174126241262383,0.23967603239676033,0.4618344669577882,0.13101294152133683,1.1633357204681127,0.1012745602589454,,,
caviar_sav,jpm,0.01,param,equity_single,2639,26.39,0.012883668056081848,2.031713369991735,0.15404685657511646,0.1653834616538346,2.5772815985581587,0.27564518572310076,0.21307869213078692,0.46439340067099055,0.0557953381132755,1.3781323408542465,0.26826945648898604,,,
caviar_sav,jpm,0.025,param,equity_single,2639,65.97500000000001,0.028798787419477074,1.4906437539948456,0.2221166046437124,0.23997600239976002,4.428008929913972,0.10926223450540008,0.11358864113588642,0.00019133456665198953,0.11033321692099235,1.3528674080013108,0.16655801441450344,,,
caviar_sav,jpm,0.05,param,equity_single,2639,131.95000000000002,0.051534672224327394,0.12960187388716804,0.7188451872767273,0.7229277072292771,4.8860692986838785,0.08689674977213711,0.08739126087391261,0.0056353277164149776,0.18164231768627062,1.2999711977636677,0.11316940508783994,,,
