forecaster,asset,alpha,erule,group,n,n_alpha,hit_rate,kupiec_stat,kupiec_p_asym,kupiec_p_mc,cc_stat,cc_p_asym,cc_p_mc,dq_p_asym,qs_mean,sigma_tail,prec_floor,fz0_mean,z2,es_viol
chronos_2+H,gold,0.025,e3,commodity,2447,61.175000000000004,0.027380465876583573,0.5520706943185587,0.4574728418058801,0.47355264473552644,0.5672837143611105,0.7530362909577675,0.7386261373862614,0.003169161341292542,0.07888908027876729,1.2158639499952653,0.1554526009909525,1.0998799371065842,0.20285461551123762,
chronos_2+H,gold,0.05,e3,commodity,2447,122.35000000000001,0.05312627707396812,0.49385416559482564,0.48221306835553845,0.48525147485251474,0.63290865923193,0.7287282921007685,0.7351264873512648,0.08465230713732227,0.1250977704916017,1.106800042039906,0.10006153942410155,0.86752819334487,0.12341520459738908,
chronos_2+F2,gold,0.01,e3,commodity,2639,26.39,0.013262599469496022,2.5738097185353013,0.10864579682984397,0.11358864113588642,3.515059749342697,0.1724703614987888,0.12568743125687432,0.3039760727707605,0.03998305839604752,1.3955321739008404,0.2716565359559082,1.3204217880152294,0.4303183456120714,
chronos_2+F2,gold,0.025,e3,commodity,2639,65.97500000000001,0.026525198938992044,0.247009972179967,0.6191883616232297,0.6684331566843316,0.7453012243205421,0.6889058861401752,0.6903309669033096,0.3244932676365139,0.07715806860726455,1.2283038709835323,0.15122239817345598,1.0670891255188453,0.14522794602946565,
chronos_2+F2,gold,0.05,e3,commodity,2639,131.95000000000002,0.050397877984084884,0.0087731837472802,0.9253750554767087,0.9295070492950704,0.531927962113059,0.7664667343258076,0.7635236476352365,0.3877683728638577,0.12356339905371932,1.1024271453529009,0.0959721449266715,0.8485848997185329,0.07376929609940874,
chronos_2+F3,gold,0.01,e3,commodity,2639,26.39,0.013641530882910194,3.173824750473841,0.07482702569271119,0.07439256074392561,4.1700133363174245,0.12430629126893666,0.09199080091990801,0.0037401746667881774,0.04107648153764492,1.2344179733503506,0.24029378672418653,1.377376760485028,0.5527673783865776,
chronos_2+F3,gold,0.025,e3,commodity,2639,65.97500000000001,0.029177718832891247,1.7948570539965658,0.18033549758620696,0.193980601939806,2.71229641071659,0.2576512879568209,0.3544645535446455,0.02516834701369453,0.07805559955273385,1.1202815045107606,0.137923245007632,1.0805980933768746,0.26885844098884526,
chronos_2+F3,gold,0.05,e3,commodity,2639,131.95000000000002,0.05683971201212581,2.493936877629494,0.11428552643889961,0.1207879212078792,3.424122638829431,0.18049335443624437,0.18908109189081093,0.07556924345813247,0.12354697044367739,1.0674224168886377,0.09292479718360079,0.8573096742221634,0.22526955172418672,
chronos_2+F4,gold,0.01,e3,commodity,2639,26.39,0.013641530882910194,3.173824750473841,0.07482702569271119,0.07439256074392561,4.1700133363174245,0.12430629126893666,0.09199080091990801,0.0012887090323397293,0.04123384728541946,1.2762830711539002,0.24844331395076244,,,43.0
chronos_2+F4,gold,0.025,e3,commodity,2639,65.97500000000001,0.027661993179234557,0.7419970602164767,0.38902189860501757,0.413958604139586,1.4054923148279386,0.4952234731342525,0.5069493050694931,0.0016001092045479857,0.07788044763386058,1.1420240280660274,0.14060007167246827,,,35.0
chronos_2+F4,gold,0.05,e3,commodity,2639,131.95000000000002,0.05191360363774157,0.20103357984794457,0.6538878604579155,0.6552344765523448,0.4052488575962343,0.8165848696025653,0.8163183681631837,0.010599708661820199,0.12404645049015195,1.088159061188644,0.09473003233264637,0.8570662420991997,0.0631498902009211,
chronos_2+F2,gold,0.01,e2,commodity,2639,26.39,0.014399393709738537,4.541346183555731,0.03308556283514009,0.036996300369963,4.852386989978527,0.0883725838407454,0.06329367063293671,0.11673313723888301,0.040059992459509045,1.4079917355216824,0.27408193424678823,1.3155976243520286,0.390360025634475,
chronos_2+F2,gold,0.025,e2,commodity,2639,65.97500000000001,0.03334596438044714,6.8377975030416565,0.008924881163336262,0.010198980101989802,7.194770547776443,0.027395259982620015,0.025297470252974703,0.00271646244711451,0.07689226263207341,1.181931572859123,0.1455132814826712,1.0683315680675665,0.3160694842793246,
chronos_2+F2,gold,0.05,e2,commodity,2639,131.95000000000002,0.05949223190602501,4.731474105817142,0.029615492634294985,0.033396660333966606,6.258758595838117,0.04374494140382394,0.04739526047395261,0.1725491504434057,0.12296568050572687,1.0668762373324043,0.09287724934903614,0.8468090548114598,0.20458697031726492,
chronos_2+F3,gold,0.01,e2,commodity,2639,26.39,0.015536187949981054,6.989980560937056,0.008196724394663606,0.0103989601039896,8.284605001968146,0.01588623129846208,0.011698830116988301,0.00019432487792462807,0.04048620986186643,1.2080816418651399,0.23516711410791818,1.3351517095158962,0.4791089919421996,
chronos_2+F3,gold,0.025,e2,commodity,2639,65.97500000000001,0.02993558165971959,2.483217119685264,0.11506667396867627,0.12168783121687832,3.541742185200974,0.17018467762499767,0.20957904209579042,0.003786938697433686,0.07738070682105669,1.148157685386452,0.14135521573044968,1.0664320771356826,0.17298253617888326,
chronos_2+F3,gold,0.05,e2,commodity,2639,131.95000000000002,0.054945054945054944,1.3181446582107128,0.2509252981369984,0.2652734726527347,2.7272926647010536,0.25572661063490876,0.26147385261473854,0.07166099094336836,0.12296590908596206,1.0829713828600716,0.09427841734975938,0.8458095426410577,0.10383765348452156,
chronos_2+F4,gold,0.01,e2,commodity,2639,26.39,0.012883668056081848,2.031713369991735,0.15404685657511646,0.1653834616538346,2.5772815985581587,0.27564518572310076,0.21307869213078692,0.1288974015690363,0.04042691206665206,1.3687406380059564,0.26644125251762063,,,34.0
chronos_2+F4,gold,0.025,e2,commodity,2639,65.97500000000001,0.026904130352406214,0.38318723021279766,0.5359024013551233,0.5792420757924207,0.934102767441118,0.6268478798085446,0.6261373862613738,0.0057992756336381025,0.07671940891911457,1.2124420788957495,0.14926957664817445,1.079450416278256,0.15556815857465467,
chronos_2+F4,gold,0.05,e2,commodity,2639,131.95000000000002,0.05267146646456991,0.3899856130110493,0.5323069642507776,0.5641435856414359,2.370293453571776,0.305701321635502,0.31716828317168283,0.2760140354046458,0.12291186301058017,1.1035962825456205,0.09607392453593804,0.847713759599753,0.07660193900322598,
chronos_2+F1,hsi,0.01,e3,equity_index,2388,23.88,0.008375209380234505,0.6740037866538557,0.41165917771853977,0.47505249475052497,1.0119883745335585,0.6029058760246712,0.6275372462753724,0.05789043231741169,0.048320143604815596,2.78406433487183,0.5697208395678637,1.5847511215029146,0.007320513779352833,
chronos_2+F1,hsi,0.025,e3,equity_index,2388,59.7,0.020938023450586266,1.7094539587788518,0.1910562318821141,0.21037896210378962,4.2778447901266645,0.11778169679829469,0.11918808119188082,1.9307938471752397e-06,0.09369509331126749,1.9410606793148584,0.2512186899174839,1.316133160983536,-0.09031947369522608,
chronos_2+F1,hsi,0.05,e3,equity_index,2388,119.4,0.045644891122278056,0.9809768093423372,0.32195776660910014,0.3341665833416658,2.709932192031033,0.2579560400411487,0.264973502649735,7.530066656401862e-05,0.15326776830400574,1.4661235228864986,0.13417400963169385,1.1088222324474613,-0.058569111989331235,
chronos_2+H,hsi,0.01,e3,equity_index,2388,23.88,0.008375209380234505,0.6740037866538557,0.41165917771853977,0.47505249475052497,2.6529813139063947,0.2654070332279133,0.1850814918508149,0.4538564549940084,0.04664787728052203,2.730529685760644,0.558765702915463,1.5376949825393884,-0.015534726961378587,
chronos_2+H,hsi,0.025,e3,equity_index,2388,59.7,0.022613065326633167,0.5763618397147638,0.4477419074029416,0.46965303469653036,4.809725449056771,0.0902778876988101,0.0867913208679132,0.0007950811538059081,0.09109302704170091,1.8456861086825436,0.23887498786786543,1.279419989558851,-0.0501284592490866,
chronos_2+H,hsi,0.05,e3,equity_index,2388,119.4,0.045644891122278056,0.9809768093423372,0.32195776660910014,0.3341665833416658,1.7908819236487261,0.408427458009193,0.41125887411258877,0.010518347702921378,0.15128063597929417,1.4287869032540983,0.13075710520040168,1.0899842730656835,-0.0603769821649649,
chronos_2+F2,hsi,0.01,e3,equity_index,2580,25.8,0.01124031007751938,0.38544836578938657,0.5347016903694439,0.5537446255374463,1.045070428045051,0.5930152201107171,0.5971402859714029,6.535496722839615e-13,0.04932246699277939,2.3674562689739282,0.4660924977860095,1.6206337486928868,0.2514862025072526,
chronos_2+F2,hsi,0.025,e3,equity_index,2580,64.5,0.025968992248062015,0.09815642797047985,0.7540533102858294,0.8023197680231977,4.573291875298537,0.10160668612874219,0.1024897510248975,3.541151046679741e-05,0.09359997712806724,1.7406063495012658,0.21673083595704043,1.326198667767002,0.079854205675016,
chronos_2+F2,hsi,0.05,e3,equity_index,2580,129.0,0.050775193798449615,0.032481166965908415,0.8569756792282588,0.8935106489351065,0.908644880981683,0.6348779898682471,0.6436356364363564,4.338552629458948e-05,0.15287643594903433,1.3818682584746353,0.12166671605966041,1.116338768926333,0.042039276762293465,
chronos_2+F3,hsi,0.01,e3,equity_index,2580,25.8,0.013953488372093023,3.62718739032141,0.0568428032457726,0.05449455054494551,4.646490018180202,0.0979552037810961,0.063993600639936,1.2487899279276265e-11,0.048948212220278633,2.3273541965703055,0.4581974099915892,1.6878566725787483,0.5823838885951911,
chronos_2+F3,hsi,0.025,e3,equity_index,2580,64.5,0.029844961240310077,2.3418085310087235,0.12594326102475034,0.1311868813118688,4.987089299655395,0.08261660002445231,0.0816918308169183,2.2445932954280737e-07,0.0938181147990806,1.6882730058300954,0.21021457262987875,1.3444456964884997,0.21329291605027279,
chronos_2+F3,hsi,0.05,e3,equity_index,2580,129.0,0.05581395348837209,1.7722449314874211,0.18310449494525322,0.19198080191980801,2.9290643556644227,0.23118612017476017,0.23257674232576742,3.497809533843617e-06,0.15369540961987171,1.3357165774136999,0.11760328711780524,1.127649003225309,0.13898553242260547,
chronos_2+F4,hsi,0.01,e3,equity_index,2580,25.8,0.01124031007751938,0.38544836578938657,0.5347016903694439,0.5537446255374463,1.045070428045051,0.5930152201107171,0.5971402859714029,1.990117640686889e-11,0.04898911766997659,2.5692101103722162,0.505812746522011,1.705454258848743,0.25032002058553227,
chronos_2+F4,hsi,0.025,e3,equity_index,2580,64.5,0.027131782945736434,0.4682367708390984,0.4937994566648326,0.5284471552844715,2.4217761547751024,0.2979325747255248,0.38576142385761425,5.898726102893829e-07,0.0937814408662307,1.765698879746296,0.21985522135172827,1.36365817488813,0.10141496599572064,
