forecaster,asset,erule,alpha,n_full,hit_full,ucp_full,pass_full,n_matched,hit_matched,ucp_matched,pass_matched
moirai_2_0,csi300,e1,0.05,2639,0.05001894657067071,1.0,True,2180,0.052752293577981654,0.5897410258974103,True
moirai_2_0,csi300,e2,0.01,2639,0.0037893141341417205,0.00039996000399960006,False,2180,0.0045871559633027525,0.0057994200579942,False
moirai_2_0,csi300,e2,0.025,2639,0.0162940507768094,0.0029997000299970002,False,2180,0.01926605504587156,0.0770922907709229,True
moirai_2_0,csi300,e2,0.05,2639,0.03334596438044714,9.999000099990002e-05,False,2180,0.037155963302752296,0.0052994700529947,False
moirai_2_0,csi300,e3,0.01,2639,0.006820765441455097,0.0953904609539046,True,2180,0.007798165137614679,0.33036696330366966,True
moirai_2_0,csi300,e3,0.025,2639,0.018946570670708603,0.04129587041295871,False,2180,0.022018348623853212,0.38006199380061995,True
moirai_2_0,csi300,e3,0.05,2639,0.0447139067828723,0.21447855214478553,True,2180,0.04954128440366973,0.9182081791820818,True
timesfm_2_5,csi300,e1,0.01,2639,0.027661993179234557,9.999000099990002e-05,False,2180,0.028440366972477066,9.999000099990002e-05,False
timesfm_2_5,csi300,e1,0.025,2639,0.04092459264873058,9.999000099990002e-05,False,2180,0.04220183486238532,9.999000099990002e-05,False
timesfm_2_5,csi300,e1,0.05,2639,0.06328154604016673,0.0037996200379962005,False,2180,0.06467889908256881,0.0036996300369963003,False
timesfm_2_5,csi300,e2,0.01,2639,0.007957559681697613,0.288971102889711,True,2180,0.009174311926605505,0.7525247475252475,True
timesfm_2_5,csi300,e2,0.025,2639,0.021220159151193633,0.21777822217778223,True,2180,0.023853211009174313,0.7363263673632636,True
timesfm_2_5,csi300,e2,0.05,2639,0.04092459264873058,0.030496950304969503,False,2180,0.044036697247706424,0.20437956204379562,True
timesfm_2_5,csi300,e3,0.01,2639,0.00909435392194013,0.702029797020298,True,2180,0.010091743119266056,1.0,True
timesfm_2_5,csi300,e3,0.025,2639,0.025388404698749527,0.8975102489751025,True,2180,0.02889908256880734,0.27917208279172084,True
timesfm_2_5,csi300,e3,0.05,2639,0.046229632436528986,0.3745625437456254,True,2180,0.04954128440366973,0.9182081791820818,True
chronos_2,eth,e0,0.01,2647,0.011711371363808084,0.4403559644035596,True,2159,0.012505789717461788,0.2743725627437256,True
chronos_2,eth,e0,0.025,2647,0.018133736305251228,0.018998100189981004,False,2159,0.019453450671607225,0.09769023097690231,True
chronos_2,eth,e0,0.05,2647,0.055156781261805815,0.24417558244175583,True,2159,0.058360352014821676,0.08549145085491451,True
chronos_2,eth,e1,0.01,2647,0.056667925953910084,9.999000099990002e-05,False,2159,0.05697081982399259,9.999000099990002e-05,False
chronos_2,eth,e1,0.025,2647,0.07517944843218738,9.999000099990002e-05,False,2159,0.07549791570171376,9.999000099990002e-05,False
chronos_2,eth,e1,0.05,2647,0.09633547412164714,9.999000099990002e-05,False,2159,0.09865678554886521,9.999000099990002e-05,False
chronos_2,eth,e2,0.01,2647,0.014733660748016623,0.0235976402359764,False,2159,0.015748031496062992,0.0156984301569843,False
chronos_2,eth,e2,0.025,2647,0.036267472610502456,0.0004999500049995,False,2159,0.03798054654932839,0.0006999300069993001,False
chronos_2,eth,e2,0.05,2647,0.06837929731771818,9.999000099990002e-05,False,2159,0.07086614173228346,9.999000099990002e-05,False
chronos_2,eth,e3,0.01,2647,0.011711371363808084,0.4403559644035596,True,2159,0.01157943492357573,0.5142485751424858,True
chronos_2,eth,e3,0.025,2647,0.02568945976577257,0.8493150684931506,True,2159,0.026864289022695692,0.626937306269373,True
chronos_2,eth,e3,0.05,2647,0.05402342274272762,0.34766523347665235,True,2159,0.05743399722093562,0.12988701129887012,True
chronos_bolt,eth,e0,0.01,2647,0.11938043067623726,9.999000099990002e-05,False,2159,0.12413154238073182,9.999000099990002e-05,False
chronos_bolt,eth,e0,0.025,2647,0.11938043067623726,9.999000099990002e-05,False,2159,0.12413154238073182,9.999000099990002e-05,False
chronos_bolt,eth,e0,0.05,2647,0.11938043067623726,9.999000099990002e-05,False,2159,0.12413154238073182,9.999000099990002e-05,False
chronos_bolt,eth,e1,0.01,2647,0.049867774839440875,9.999000099990002e-05,False,2159,0.05141269106067624,9.999000099990002e-05,False
chronos_bolt,eth,e1,0.025,2647,0.0680015111446921,9.999000099990002e-05,False,2159,0.06901343214451135,9.999000099990002e-05,False
chronos_bolt,eth,e1,0.05,2647,0.08991310918020401,9.999000099990002e-05,False,2159,0.09309865678554886,9.999000099990002e-05,False
chronos_bolt,eth,e2,0.01,2647,0.011711371363808084,0.4403559644035596,True,2159,0.012042612320518759,0.38516148385161486,True
chronos_bolt,eth,e2,0.025,2647,0.03286739705326785,0.015398460153984602,False,2159,0.03427512737378416,0.0108989101089891,False
chronos_bolt,eth,e2,0.05,2647,0.05969021533811863,0.028397160283971604,False,2159,0.06252894858730894,0.0105989401059894,False
chronos_bolt,eth,e3,0.01,2647,0.015867019267094825,0.0064993500649935,False,2159,0.015748031496062992,0.0156984301569843,False
chronos_bolt,eth,e3,0.025,2647,0.037778617302606725,0.00029997000299970003,False,2159,0.03937007874015748,0.00019998000199980003,False
chronos_bolt,eth,e3,0.05,2647,0.06535700793350964,0.0011998800119988001,False,2159,0.06901343214451135,0.00029997000299970003,False
lag_llama,eth,e0,0.01,2647,0.04004533434076313,9.999000099990002e-05,False,2159,0.041685965724872626,9.999000099990002e-05,False
lag_llama,eth,e0,0.025,2647,0.06535700793350964,9.999000099990002e-05,False,2159,0.06901343214451135,9.999000099990002e-05,False
lag_llama,eth,e0,0.05,2647,0.09633547412164714,9.999000099990002e-05,False,2159,0.10050949513663733,9.999000099990002e-05,False
lag_llama,eth,e1,0.01,2647,0.05742349829996222,9.999000099990002e-05,False,2159,0.05974988420565076,9.999000099990002e-05,False
lag_llama,eth,e1,0.025,2647,0.0808462410275784,9.999000099990002e-05,False,2159,0.08476146364057434,9.999000099990002e-05,False
lag_llama,eth,e1,0.05,2647,0.10578012844729882,9.999000099990002e-05,False,2159,0.11023622047244094,9.999000099990002e-05,False
lag_llama,eth,e2,0.01,2647,0.014355874574990555,0.0372962703729627,False,2159,0.015284854099119963,0.020997900209979003,False
lag_llama,eth,e2,0.025,2647,0.039289761994710994,9.999000099990002e-05,False,2159,0.04307549791570171,9.999000099990002e-05,False
lag_llama,eth,e2,0.05,2647,0.07404608991310918,9.999000099990002e-05,False,2159,0.08012968967114405,9.999000099990002e-05,False
lag_llama,eth,e3,0.01,2647,0.019644880997355497,9.999000099990002e-05,False,2159,0.019916628068550254,9.999000099990002e-05,False
lag_llama,eth,e3,0.025,2647,0.044956554590102005,9.999000099990002e-05,False,2159,0.04863362667901806,9.999000099990002e-05,False
lag_llama,eth,e3,0.05,2647,0.08122402720060445,9.999000099990002e-05,False,2159,0.08754052802223251,9.999000099990002e-05,False
moirai_2_0,eth,e0,0.01,2647,0.018511522478277295,0.00039996000399960006,False,2159,0.018063918480778138,0.0005999400059994001,False
moirai_2_0,eth,e0,0.025,2647,0.03815640347563279,0.00019998000199980003,False,2159,0.03751736915238536,0.0008999100089991,False
moirai_2_0,eth,e0,0.05,2647,0.0634680770683793,0.0032996700329967,False,2159,0.06438165817508106,0.0038996100389961006,False
moirai_2_0,eth,e1,0.01,2647,0.03324518322629392,9.999000099990002e-05,False,2159,0.0333487725798981,9.999000099990002e-05,False
moirai_2_0,eth,e1,0.025,2647,0.04911220249338874,9.999000099990002e-05,False,2159,0.05002315886984715,9.999000099990002e-05,False
moirai_2_0,eth,e1,0.05,2647,0.07215715904797884,9.999000099990002e-05,False,2159,0.07318202871699861,9.999000099990002e-05,False
