model,asset,alpha,pair,n,stat,p,mean_diff
chronos_2,dgs10,0.05,F1_vs_garch_evt,2125,-0.9830494181263948,0.3256950793590734,-0.0179995806889037
chronos_2,dgs10,0.05,F1_vs_F4,2124,-0.7999636853459061,0.4238213377984788,-0.007624024801245
chronos_2,dgs2,0.01,F1_vs_garch_evt,2125,-0.7574799084956532,0.4488464226006153,-0.033361859168427
chronos_2,dgs2,0.01,F1_vs_F4,2092,-2.6434658596634897,0.008267498903164,-0.1841565487278029
chronos_2,dgs2,0.025,F1_vs_garch_evt,2125,-0.7779982934841512,0.436656671158167,-0.0207495926418732
chronos_2,dgs2,0.025,F1_vs_F4,2098,-3.3792244275961942,0.0007402102154213,-0.1053942346405892
chronos_2,dgs2,0.05,F1_vs_garch_evt,2125,-0.3656976459741003,0.714627118742196,-0.0073434702907488
chronos_2,dgs2,0.05,F1_vs_F4,2100,-3.765175574418163,0.0001710075539408,-0.0730294792047983
chronos_2,dgs30,0.01,F1_vs_garch_evt,2125,0.3626247795327799,0.7169212760326098,0.0114850712266417
chronos_2,dgs30,0.01,F1_vs_F4,2039,-2.985045544386243,0.0028691046095151,-0.1556150131017128
chronos_2,dgs30,0.025,F1_vs_garch_evt,2125,0.4104028007501784,0.6815518858798079,0.0082419975713985
chronos_2,dgs30,0.025,F1_vs_F4,2064,-3.828163380151026,0.0001329503871335,-0.081939214265347
chronos_2,dgs30,0.05,F1_vs_garch_evt,2125,0.528226916438791,0.5973970323312987,0.00742395971608
chronos_2,dgs30,0.05,F1_vs_F4,2064,-4.956128270970711,7.777400606147398e-07,-0.0574289422982806
chronos_2,dgs5,0.01,F1_vs_garch_evt,2125,-0.3567379896976917,0.7213233979744829,-0.0144227607036438
chronos_2,dgs5,0.01,F1_vs_F4,2125,-1.225573317545526,0.2204951593093807,-0.0518237125296117
chronos_2,dgs5,0.025,F1_vs_garch_evt,2125,-0.1762643991660453,0.8601030331580305,-0.0042400951548453
chronos_2,dgs5,0.025,F1_vs_F4,2125,-1.2181044437949435,0.2233195766114367,-0.0271811427241829
chronos_2,dgs5,0.05,F1_vs_garch_evt,2125,-0.7561675650595002,0.4496325928111979,-0.0125679514007322
chronos_2,dgs5,0.05,F1_vs_F4,2125,-1.2771815126395,0.2016777665713099,-0.0168506819280621
chronos_2,eth,0.01,F1_vs_garch_evt,1659,0.2514303149357667,0.8015125906578611,0.0194182918821401
chronos_2,eth,0.01,F1_vs_F4,1643,-2.1012173015289544,0.0357739682523667,-0.0978798290532952
chronos_2,eth,0.025,F1_vs_garch_evt,1659,0.5740825268518925,0.5659898271952848,0.0244998625948312
chronos_2,eth,0.025,F1_vs_F4,1656,-1.8610201339711212,0.0629185406709896,-0.0538231442372734
chronos_2,eth,0.05,F1_vs_garch_evt,1659,0.6264576078831023,0.5311010725724605,0.0186543710974346
chronos_2,eth,0.05,F1_vs_F4,1659,-0.3468737464199034,0.7287301904377756,-0.0055062058755403
chronos_2,ftse,0.01,F1_vs_garch_evt,2152,1.8511772782600424,0.064281042373878,0.0910254721070745
chronos_2,ftse,0.01,F1_vs_F4,2140,0.0462922803397549,0.9630816134347416,0.0020728208474754
chronos_2,ftse,0.025,F1_vs_garch_evt,2152,1.6103263238856227,0.1074733618084812,0.0462580437009414
chronos_2,ftse,0.025,F1_vs_F4,2152,-0.7272136597171273,0.4671742182025096,-0.0234322379030221
chronos_2,ftse,0.05,F1_vs_garch_evt,2152,1.4010778690960295,0.1613350413250336,0.0283948871388953
chronos_2,ftse,0.05,F1_vs_F4,2152,-0.4158837182780165,0.677536580760181,-0.0070072457281586
chronos_2,gbpusd,0.01,F1_vs_garch_evt,2234,-0.4492913039527585,0.6532651326009764,-0.0175575608036027
chronos_2,gbpusd,0.01,F1_vs_F4,2173,-4.140716100419331,3.5945779680911375e-05,-0.1462233334030132
chronos_2,gbpusd,0.025,F1_vs_garch_evt,2234,0.8405664383538656,0.4006808613053617,0.0207010450501717
chronos_2,gbpusd,0.025,F1_vs_F4,2183,-3.670763808199431,0.000247632559054,-0.0526086871917524
chronos_2,gbpusd,0.05,F1_vs_garch_evt,2234,1.0176385514829636,0.3089600022498586,0.0177060947245562
chronos_2,gbpusd,0.05,F1_vs_F4,2234,-2.2582923270816875,0.0240235829429177,-0.0171882062071227
chronos_2,gold,0.01,F1_vs_garch_evt,2139,-0.0271620188853743,0.9783330440078076,-0.0011832267846693
chronos_2,gold,0.01,F1_vs_F4,2096,-0.1671575910757074,0.8672621845924906,-0.0088332383436718
chronos_2,gold,0.025,F1_vs_garch_evt,2139,0.0074468707373173,0.9940590064861988,0.0001811200016079
chronos_2,gold,0.025,F1_vs_F4,2104,0.3307484740133608,0.7408674329998217,0.0074288439132758
chronos_2,gold,0.05,F1_vs_garch_evt,2139,0.4177988376503925,0.6761361554045647,0.0071533960408892
chronos_2,gold,0.05,F1_vs_F4,2139,0.3597110630855273,0.7190987438931928,0.0042592811606974
chronos_2,hsi,0.01,F1_vs_garch_evt,2080,1.05965492370427,0.2894247091957243,0.0649482325181225
chronos_2,hsi,0.01,F1_vs_F4,2080,-1.1396929990927074,0.2545455129223389,-0.0991010746072125
chronos_2,hsi,0.025,F1_vs_garch_evt,2080,1.6717348069700495,0.0947271129600793,0.0559350715731722
chronos_2,hsi,0.025,F1_vs_F4,2080,-1.2392778690414072,0.2153824924054393,-0.0498619095264017
chronos_2,hsi,0.05,F1_vs_garch_evt,2080,1.7682960498735891,0.077158052904427,0.0398994040773435
chronos_2,hsi,0.05,F1_vs_F4,2080,-1.0246058624257015,0.3056683981547421,-0.0246534722651375
chronos_2,jnj,0.01,F1_vs_garch_evt,2139,-0.0170546236904044,0.9863946299915258,-0.0010098259960114
chronos_2,jnj,0.01,F1_vs_F4,2084,-1.799099133855719,0.0721476929162809,-0.1185486486685535
chronos_2,jnj,0.025,F1_vs_garch_evt,2139,0.3604604756980991,0.7185384159783161,0.0108528079962602
chronos_2,jnj,0.025,F1_vs_F4,2090,-2.106108994826461,0.0353139100815074,-0.0659873599294339
chronos_2,jnj,0.05,F1_vs_garch_evt,2139,-0.0773132179496093,0.9383816101836348,-0.0016410991956166
chronos_2,jnj,0.05,F1_vs_F4,2106,-0.6754966565610454,0.4994344706526402,-0.0092337499127953
chronos_2,jpm,0.01,F1_vs_garch_evt,2139,1.3167684334626868,0.1880573809732427,0.0674993071032366
chronos_2,jpm,0.01,F1_vs_F4,2082,-1.2305095104621775,0.218645438139111,-0.0635830991513465
chronos_2,jpm,0.025,F1_vs_garch_evt,2139,1.408482323777667,0.1591336982636316,0.0442885881110985
chronos_2,jpm,0.025,F1_vs_F4,2089,-1.020845904790602,0.307445713597961,-0.0224057410255738
chronos_2,jpm,0.05,F1_vs_garch_evt,2139,1.0856081357094298,0.2777747874174309,0.0240407582250166
chronos_2,jpm,0.05,F1_vs_F4,2114,-3.3815957659804607,0.0007337845287987,-0.0757044458945585
chronos_2,ltc,0.01,F1_vs_garch_evt,2808,0.0561412822132521,0.955233252936852,0.0024849010727782
chronos_2,ltc,0.01,F1_vs_F4,2768,-2.089739415927854,0.0367323150996424,-0.0672806206167529
chronos_2,ltc,0.025,F1_vs_garch_evt,2808,0.2058280308278906,0.8369401705186021,0.0058560603974868
chronos_2,ltc,0.025,F1_vs_F4,2791,-1.15497797773814,0.2481983536682274,-0.0174271763149846
chronos_2,ltc,0.05,F1_vs_garch_evt,2808,0.1419688306967164,0.8871148140465072,0.002799860520995
chronos_2,ltc,0.05,F1_vs_F4,2805,-0.4240661694119221,0.6715500870085575,-0.0036164350252759
chronos_2,msft,0.01,F1_vs_garch_evt,2139,0.4888164592387239,0.6250217805716844,0.0235266724425065
chronos_2,msft,0.01,F1_vs_F4,2097,-0.47067500430512,0.6379218123274382,-0.019191371686759
chronos_2,msft,0.025,F1_vs_garch_evt,2139,0.3594429181598723,0.7192992697553563,0.0105396836649942
chronos_2,msft,0.025,F1_vs_F4,2133,-0.189031373128888,0.8500862202447843,-0.0035692598809386
chronos_2,msft,0.05,F1_vs_garch_evt,2139,-0.1755858665114172,0.8606359342849268,-0.0038249987581091
chronos_2,msft,0.05,F1_vs_F4,2139,1.0797234708140468,0.2803871256434163,0.011075700915195
chronos_2,natgas,0.01,F1_vs_garch_evt,2141,0.3688345053061748,0.7122875693147025,0.0169295329251465
chronos_2,natgas,0.01,F1_vs_F4,2077,-2.383540694405813,0.0172364104790148,-0.1073854021105275
chronos_2,natgas,0.025,F1_vs_garch_evt,2141,0.1963138777809559,0.8443831398133328,0.0057424376955632
chronos_2,natgas,0.025,F1_vs_F4,2099,-1.8279700201731728,0.0676959950780123,-0.0384168534900165
chronos_2,natgas,0.05,F1_vs_garch_evt,2141,-0.0075071954753583,0.9940108806283026,-0.000161761487106
chronos_2,natgas,0.05,F1_vs_F4,2098,-0.8935794079162596,0.3716495061144388,-0.0112415621119472
chronos_2,ndx,0.01,F1_vs_garch_evt,2139,3.6875065689909223,0.0002321085108877,0.16211735786253
chronos_2,ndx,0.01,F1_vs_F4,2136,1.728616411902421,0.0840223431745503,0.0907439122262189
chronos_2,ndx,0.025,F1_vs_garch_evt,2139,3.4527192194623906,0.000565763254578,0.0963642353351617
chronos_2,ndx,0.025,F1_vs_F4,2137,1.9986216862492256,0.0457758352148724,0.0503837000876737
chronos_2,ndx,0.05,F1_vs_garch_evt,2139,3.788144820547561,0.0001559679929264,0.0763370242153013
chronos_2,ndx,0.05,F1_vs_F4,2139,3.033039904668425,0.0024501507970467,0.0437615641741935
chronos_2,nikkei,0.01,F1_vs_garch_evt,2066,2.7019641075222705,0.0069495149372676,0.1078852779378611
chronos_2,nikkei,0.01,F1_vs_F4,1998,0.3219872319288855,0.7474960680653913,0.0138546955952961
chronos_2,nikkei,0.025,F1_vs_garch_evt,2066,2.492488877751075,0.0127629618033531,0.0611942109345942
chronos_2,nikkei,0.025,F1_vs_F4,2034,-0.5610967628387966,0.5747934121385898,-0.0143247962566322
chronos_2,nikkei,0.05,F1_vs_garch_evt,2066,1.988471208898153,0.0468914036082882,0.0362834708210319
chronos_2,nikkei,0.05,F1_vs_F4,2066,-0.5642710020564607,0.572630993385927,-0.0080352546705042
chronos_2,nvda,0.01,F1_vs_garch_evt,2139,1.1646057243960404,0.2443085558762467,0.0495806835233184
chronos_2,nvda,0.01,F1_vs_F4,2055,-0.7025968873693054,0.4823866186212063,-0.0296107328560426
chronos_2,nvda,0.025,F1_vs_garch_evt,2139,1.2007041929696989,0.2299989773638713,0.0317487228204592
chronos_2,nvda,0.025,F1_vs_F4,2122,0.7879980750629232,0.4307858867468386,0.0150243553258567
chronos_2,nvda,0.05,F1_vs_garch_evt,2139,0.5947805249031269,0.552053126034929,0.011685056270079
chronos_2,nvda,0.05,F1_vs_F4,2125,0.582580812085885,0.5602373638723024,0.0062372191650514
chronos_2,rut,0.01,F1_vs_garch_evt,2139,1.751076639033445,0.0800761087485736,0.0488774977494228
chronos_2,rut,0.01,F1_vs_F4,2031,-3.308676460515862,0.0009537637337152,-0.1083408348739855
chronos_2,rut,0.025,F1_vs_garch_evt,2139,1.1288427448879164,0.2590908225264618,0.0209673347244239
chronos_2,rut,0.025,F1_vs_F4,2022,-2.0290792229719,0.0425810582057027,-0.0319521860380666
chronos_2,rut,0.05,F1_vs_garch_evt,2139,1.7504661251806024,0.0801813414148899,0.0250866809992513
chronos_2,rut,0.05,F1_vs_F4,2082,-0.4622224144018839,0.6439701511094877,-0.0052120850478882
chronos_2,spx,0.01,F1_vs_garch_evt,2139,2.613013458910918,0.0090376763936073,0.1202526295579626
chronos_2,spx,0.01,F1_vs_F4,2101,0.5501583660462019,0.5822692664150982,0.0195996447636088
chronos_2,spx,0.025,F1_vs_garch_evt,2139,3.1600678353117964,0.0015993884416223,0.0952784038954025
chronos_2,spx,0.025,F1_vs_F4,2133,0.9749474942237536,0.3296969096720994,0.0237430928447714
chronos_2,spx,0.05,F1_vs_garch_evt,2139,3.774569952705251,0.0001646504470465,0.0856063645329631
chronos_2,spx,0.05,F1_vs_F4,2124,1.2116958849136998,0.2257636594051779,0.0173252069697811
chronos_2,usdcad,0.01,F1_vs_garch_evt,2234,-1.113195504599212,0.2657442890547458,-0.0264522505829719
chronos_2,usdcad,0.01,F1_vs_F4,2182,-2.216430476107557,0.0267648662752304,-0.0450734967494684
chronos_2,usdcad,0.025,F1_vs_garch_evt,2234,-1.3335462409076446,0.1824886220044389,-0.0219095408007851
chronos_2,usdcad,0.025,F1_vs_F4,2219,-1.4167605788231,0.1566933729521058,-0.0173072989547698
chronos_2,usdcad,0.05,F1_vs_garch_evt,2234,-1.0036798322629596,0.3156417081445282,-0.0129968944567446
chronos_2,usdcad,0.05,F1_vs_F4,2234,-1.985801439447267,0.0471774825213621,-0.0151540803898002
chronos_2,usdchf,0.01,F1_vs_garch_evt,2233,2.734848506959193,0.0062902323762604,0.1073989336085112
chronos_2,usdchf,0.01,F1_vs_F4,2165,-1.5949152773411834,0.1108772078303479,-0.0475271370966664
chronos_2,usdchf,0.025,F1_vs_garch_evt,2233,3.235599320014957,0.0012316257986639,0.0701046219409718
chronos_2,usdchf,0.025,F1_vs_F4,2227,-1.4474726535494429,0.147905403922672,-0.0231232666336456
chronos_2,usdchf,0.05,F1_vs_garch_evt,2233,3.481894897802815,0.0005074526117958,0.0535095488281474
chronos_2,usdchf,0.05,F1_vs_F4,2233,0.5136271331692728,0.607563544985533,0.0037034726894986
chronos_2,wmt,0.01,F1_vs_garch_evt,2139,-1.444348614314303,0.148787463295976,-0.1068065134276935
chronos_2,wmt,0.01,F1_vs_F4,2137,-2.233552857094818,0.0256156796817459,-0.0957941753157014
chronos_2,wmt,0.025,F1_vs_garch_evt,2139,-1.0734895299677696,0.2831726772942938,-0.0483280907552623
chronos_2,wmt,0.025,F1_vs_F4,2139,-2.1978425394412944,0.0280671991899605,-0.0555019386083957
chronos_2,wmt,0.05,F1_vs_garch_evt,2139,-0.6217269093895751,0.5341877419475558,-0.0193812232247714
chronos_2,wmt,0.05,F1_vs_F4,2139,-2.426820734213113,0.0153139342590261,-0.0310057302715863
chronos_2,xom,0.01,F1_vs_garch_evt,2139,-0.8586844094160692,0.3906109116378129,-0.0222469390027968
chronos_2,xom,0.01,F1_vs_F4,2093,-4.619627629525186,4.078122998735763e-06,-0.1456911313232857
chronos_2,xom,0.025,F1_vs_garch_evt,2139,0.4121491672557264,0.6802714116908926,0.0070905533680054
chronos_2,xom,0.025,F1_vs_F4,2139,-3.492713129874869,0.0004878531746966,-0.0691176089993002
chronos_2,xom,0.05,F1_vs_garch_evt,2139,0.7666146319198717,0.443395310091756,0.0092151103414252
chronos_2,xom,0.05,F1_vs_F4,2137,-2.8514778110608483,0.0043934623346082,-0.0269536170138165
chronos_2,xrp,0.01,F1_vs_garch_evt,1659,0.4634760430328026,0.6430840170446828,0.021181686055219
chronos_2,xrp,0.01,F1_vs_F4,1643,-0.1406135510590301,0.8881924892779558,-0.0024665292656805
chronos_2,xrp,0.025,F1_vs_garch_evt,1659,0.0303623440230572,0.9757817303649572,0.0009704245079311
chronos_2,xrp,0.025,F1_vs_F4,1659,1.200048682353806,0.2302918760938736,0.0160813317032006
chronos_2,xrp,0.05,F1_vs_garch_evt,1659,-0.1378200176037816,0.8903993984205127,-0.0034032060891585
chronos_2,xrp,0.05,F1_vs_F4,1659,1.6049521157165405,0.10869478487338,0.0133386658557569
timesfm_2_5,aapl,0.01,F1_vs_garch_evt,2139,1.348430244952085,0.1776628652046051,0.0381334833795483
timesfm_2_5,aapl,0.01,F1_vs_F4,2055,-1.0579482085300609,0.2902034575690269,-0.033245515020259
timesfm_2_5,aapl,0.025,F1_vs_garch_evt,2139,1.5999858146133277,0.109749477415359,0.0361457186947212
timesfm_2_5,aapl,0.025,F1_vs_F4,2139,-1.2973337648346843,0.1946563394188503,-0.0230051370460134
timesfm_2_5,aapl,0.05,F1_vs_garch_evt,2139,2.6312202410821297,0.0085690133682691,0.0490007737710719
timesfm_2_5,aapl,0.05,F1_vs_F4,2139,1.4406743842150431,0.1498231200836247,0.0135211549680526
timesfm_2_5,amzn,0.01,F1_vs_garch_evt,2139,2.216170865091377,0.02678473113976,0.0889683988297939
timesfm_2_5,amzn,0.01,F1_vs_F4,2122,-2.4642901284338707,0.0138072707596576,-0.1181287437173247
timesfm_2_5,amzn,0.025,F1_vs_garch_evt,2139,2.2623870510576225,0.0237734759126863,0.0626751847063372
timesfm_2_5,amzn,0.025,F1_vs_F4,2123,-1.0909377183525506,0.2754241447778829,-0.0213047593852594
timesfm_2_5,amzn,0.05,F1_vs_garch_evt,2139,1.468452840927754,0.1421283624976757,0.0315734846423526
timesfm_2_5,amzn,0.05,F1_vs_F4,2139,-2.2506264324397303,0.0245104503281378,-0.0218128366374748
timesfm_2_5,audusd,0.01,F1_vs_garch_evt,2234,-0.3901404819455247,0.6964698800527407,-0.013712565460561
timesfm_2_5,audusd,0.01,F1_vs_F4,2180,-0.6145363056393286,0.5389251503601209,-0.0165047344058649
timesfm_2_5,audusd,0.025,F1_vs_garch_evt,2234,0.9527189683738329,0.3408355932308148,0.024951559171317
timesfm_2_5,audusd,0.025,F1_vs_F4,2207,1.3352558618006547,0.1819303827051855,0.017244964465398
timesfm_2_5,audusd,0.05,F1_vs_garch_evt,2234,1.4550926034561529,0.145784183516737,0.029411649547427
timesfm_2_5,audusd,0.05,F1_vs_F4,2234,0.2649406135691475,0.7910796639252311,0.0020374627592083
timesfm_2_5,brent,0.01,F1_vs_garch_evt,2141,2.3055953824746447,0.0212284586420664,0.1468897862366788
timesfm_2_5,brent,0.01,F1_vs_F4,2070,-0.0970824059469376,0.9226703557608426,-0.0038249819755434
timesfm_2_5,brent,0.025,F1_vs_garch_evt,2141,2.8618076354385966,0.0042532545089404,0.1266400924278398
timesfm_2_5,brent,0.025,F1_vs_F4,2127,0.1735004122497145,0.8622746210113698,0.0030182674008505
timesfm_2_5,brent,0.05,F1_vs_garch_evt,2141,3.034790916656031,0.0024360055888605,0.1090413674343634
timesfm_2_5,brent,0.05,F1_vs_F4,2141,0.2861906979991146,0.7747597690445349,0.0025223349954774
timesfm_2_5,btc,0.01,F1_vs_garch_evt,2808,-1.719789627262741,0.0855809187543226,-0.0607883047940606
timesfm_2_5,btc,0.01,F1_vs_F4,2696,-2.414377398418215,0.0158283508704995,-0.0677830971297607
timesfm_2_5,btc,0.025,F1_vs_garch_evt,2808,-2.1427025670082425,0.0322227474532937,-0.0488145968516595
timesfm_2_5,btc,0.025,F1_vs_F4,2807,-2.963476264311512,0.0030674382855229,-0.0466440146884837
timesfm_2_5,btc,0.05,F1_vs_garch_evt,2808,-1.3768455826402175,0.1686697918778813,-0.0238789881052336
timesfm_2_5,btc,0.05,F1_vs_F4,2808,-1.9912231808991387,0.046553131238378,-0.0149683040815949
timesfm_2_5,copper,0.01,F1_vs_garch_evt,2140,0.9904881330588208,0.3220476158674595,0.0502619686728529
timesfm_2_5,copper,0.01,F1_vs_F4,2091,0.2063579665516288,0.8365314018170468,0.0126556323357384
timesfm_2_5,copper,0.025,F1_vs_garch_evt,2140,1.461149565710902,0.1441212764245196,0.0437188550733458
timesfm_2_5,copper,0.025,F1_vs_F4,2140,-0.1434183979927225,0.8859732627093102,-0.0033380606098438
timesfm_2_5,copper,0.05,F1_vs_garch_evt,2140,1.717390941476563,0.0860525123051183,0.0369169912987097
timesfm_2_5,copper,0.05,F1_vs_F4,2140,-0.6624540891556796,0.5077516176273681,-0.0084860068139228
timesfm_2_5,csi300,0.01,F1_vs_garch_evt,1680,1.2284086650945767,0.2194657553060408,0.21019806904884
timesfm_2_5,csi300,0.01,F1_vs_F4,1680,-2.644445667733261,0.0082587301523762,-0.1793527092624131
timesfm_2_5,csi300,0.025,F1_vs_garch_evt,1680,1.485737837705399,0.1375362104868125,0.1512695852689014
timesfm_2_5,csi300,0.025,F1_vs_F4,1680,-2.0178712637747904,0.0437634659842411,-0.0876059880605893
timesfm_2_5,csi300,0.05,F1_vs_garch_evt,1680,1.5031635939592205,0.1329849208231797,0.1213865473410524
timesfm_2_5,csi300,0.05,F1_vs_F4,1680,-1.9081182364724896,0.0565463461271765,-0.0654796811961714
timesfm_2_5,dax,0.01,F1_vs_garch_evt,2165,0.3623695562819358,0.7171112710070485,0.0220544283088715
timesfm_2_5,dax,0.01,F1_vs_F4,2118,-2.2703427047893525,0.023286898403448,-0.1521738072144023
timesfm_2_5,dax,0.025,F1_vs_garch_evt,2165,1.2583690039423263,0.2083940842613988,0.0444010663270618
timesfm_2_5,dax,0.025,F1_vs_F4,2143,-2.2871454382022987,0.022284451834263,-0.0460504409081462
timesfm_2_5,dax,0.05,F1_vs_garch_evt,2165,1.5725711005132144,0.1159643490708321,0.0387655614417409
timesfm_2_5,dax,0.05,F1_vs_F4,2165,-1.5357455892333614,0.1247469760853629,-0.0215494625486731
timesfm_2_5,dgs10,0.01,F1_vs_garch_evt,2125,-0.3437513467238305,0.7310673167475579,-0.014593798197338
timesfm_2_5,dgs10,0.01,F1_vs_F4,2123,-1.039995849146146,0.2984603090460693,-0.0322085020263629
timesfm_2_5,dgs10,0.025,F1_vs_garch_evt,2125,0.1089645788723411,0.9132408777556767,0.0024349679560643
timesfm_2_5,dgs10,0.025,F1_vs_F4,2124,-0.1551605539813611,0.8767094948830217,-0.0020588778130535
timesfm_2_5,dgs10,0.05,F1_vs_garch_evt,2125,0.7584056958951731,0.4482922919317366,0.0125106965736027
timesfm_2_5,dgs10,0.05,F1_vs_F4,2124,-0.1107838714513956,0.9117982069429712,-0.0010033782565758
timesfm_2_5,dgs2,0.01,F1_vs_garch_evt,2125,0.2273726022577095,0.8201559053915959,0.0167952053670025
timesfm_2_5,dgs2,0.01,F1_vs_F4,2097,-1.7967765318620323,0.0725150290796782,-0.09412202984995
timesfm_2_5,dgs2,0.025,F1_vs_garch_evt,2125,0.1826429151408137,0.8550956397504823,0.007536455650552
timesfm_2_5,dgs2,0.025,F1_vs_F4,2102,-1.6707430017667138,0.0949213893673127,-0.0533149670139282
timesfm_2_5,dgs2,0.05,F1_vs_garch_evt,2125,0.2784336020749332,0.7807066309131607,0.0079354886566702
timesfm_2_5,dgs2,0.05,F1_vs_F4,2102,-1.6419874819693658,0.1007422545209888,-0.0307757241565292
timesfm_2_5,dgs30,0.01,F1_vs_garch_evt,2125,0.0802697327495654,0.9360302923719804,0.0024503403600223
timesfm_2_5,dgs30,0.01,F1_vs_F4,2007,-3.4595981354117926,0.0005522881421071,-0.206422148823987
timesfm_2_5,dgs30,0.025,F1_vs_garch_evt,2125,0.7241813471750099,0.469034164336941,0.0148670463898658
timesfm_2_5,dgs30,0.025,F1_vs_F4,2049,-3.875604142471389,0.0001097072530117,-0.0903878643572336
timesfm_2_5,dgs30,0.05,F1_vs_garch_evt,2125,1.6073318659184257,0.108130219173504,0.0238887928953919
timesfm_2_5,dgs30,0.05,F1_vs_F4,2059,-4.53673589303273,6.0422711540957e-06,-0.0554210127757127
timesfm_2_5,dgs5,0.01,F1_vs_garch_evt,2125,0.3104713902561872,0.7562329742719521,0.0180281619571744
timesfm_2_5,dgs5,0.01,F1_vs_F4,2125,-0.2149988036711083,0.8297888918928418,-0.0080168596430674
timesfm_2_5,dgs5,0.025,F1_vs_garch_evt,2125,0.9010839482821176,0.3676458458783851,0.0284134646093135
timesfm_2_5,dgs5,0.025,F1_vs_F4,2125,0.4707875647471374,0.6378407887110704,0.0088496435501438
timesfm_2_5,dgs5,0.05,F1_vs_garch_evt,2125,1.0496729964212004,0.2939878998984885,0.0224983185823052
timesfm_2_5,dgs5,0.05,F1_vs_F4,2125,0.406501178368468,0.684415344976987,0.0048335159467739
timesfm_2_5,eth,0.01,F1_vs_garch_evt,1659,-1.4420883375179447,0.1494663154318265,-0.0537280815868243
timesfm_2_5,eth,0.01,F1_vs_F4,1636,-3.644390929451119,0.0002764035689356,-0.1540844786460907
timesfm_2_5,eth,0.025,F1_vs_garch_evt,1659,-1.1284456278110273,0.2592950225803392,-0.0257099813181513
timesfm_2_5,eth,0.025,F1_vs_F4,1649,-3.265045443496265,0.0011169164655797,-0.0571792299695638
timesfm_2_5,eth,0.05,F1_vs_garch_evt,1659,-1.3468984837466385,0.1781969962045866,-0.0243223577629276
timesfm_2_5,eth,0.05,F1_vs_F4,1659,-2.1849747415806853,0.0290302729925821,-0.018583988859792
timesfm_2_5,ftse,0.01,F1_vs_garch_evt,2152,2.4430538660662275,0.0146434907550947,0.1406737487558308
timesfm_2_5,ftse,0.01,F1_vs_F4,2144,-1.0153410155107256,0.3100579166511418,-0.0417954912205779
timesfm_2_5,ftse,0.025,F1_vs_garch_evt,2152,2.0909593308580545,0.0366487896887567,0.0731380442909564
timesfm_2_5,ftse,0.025,F1_vs_F4,2152,-2.3624128596041407,0.018244989704935,-0.0580149083199391
timesfm_2_5,ftse,0.05,F1_vs_garch_evt,2152,2.231788409685148,0.0257315893971511,0.0553374950869271
timesfm_2_5,ftse,0.05,F1_vs_F4,2152,-1.8220525465954167,0.0685858148333434,-0.0215469231631516
timesfm_2_5,gbpusd,0.01,F1_vs_garch_evt,2234,0.7129261107259025,0.4759659725685994,0.018609835334298
timesfm_2_5,gbpusd,0.01,F1_vs_F4,2177,-3.879058484994395,0.000107975669177,-0.1456427859141774
timesfm_2_5,gbpusd,0.025,F1_vs_garch_evt,2234,1.157012180718552,0.2473911372933385,0.0217353013170281
timesfm_2_5,gbpusd,0.025,F1_vs_F4,2187,-4.352459488523977,1.4082073936214668e-05,-0.0374688319980397
timesfm_2_5,gbpusd,0.05,F1_vs_garch_evt,2234,0.8601532048412316,0.3897969337883109,0.0128406787399909
timesfm_2_5,gbpusd,0.05,F1_vs_F4,2234,-2.4320005722785103,0.0150938068911656,-0.0137427122697279
timesfm_2_5,gold,0.01,F1_vs_garch_evt,2139,1.3708042577386128,0.1705798672590933,0.0539714165299757
timesfm_2_5,gold,0.01,F1_vs_F4,2101,0.1490042403206489,0.8815645940355632,0.0065712288446475
timesfm_2_5,gold,0.025,F1_vs_garch_evt,2139,1.4687104635952613,0.1420584488354123,0.0336393667023695
timesfm_2_5,gold,0.025,F1_vs_F4,2122,1.0829386868390816,0.2789587335313932,0.0212137709993674
timesfm_2_5,gold,0.05,F1_vs_garch_evt,2139,2.207644061311661,0.0273749290187778,0.0381061921462942
timesfm_2_5,gold,0.05,F1_vs_F4,2139,1.7035029381889275,0.0886193143754339,0.0169940223904359
timesfm_2_5,hsi,0.01,F1_vs_garch_evt,2080,1.1373528095643404,0.2555218899190348,0.0759758297346079
timesfm_2_5,hsi,0.01,F1_vs_F4,2080,-1.535499322629915,0.124813385491691,-0.0899253142454507
timesfm_2_5,hsi,0.025,F1_vs_garch_evt,2080,1.307434863927135,0.1912096315901224,0.0528721959393329
timesfm_2_5,hsi,0.025,F1_vs_F4,2080,-1.5814468744779535,0.1139280072217107,-0.0478931977676122
timesfm_2_5,hsi,0.05,F1_vs_garch_evt,2080,1.2594795868892346,0.2079985361467099,0.0362974932160818
timesfm_2_5,hsi,0.05,F1_vs_F4,2080,-1.3191972201578022,0.1872484583876494,-0.022388340373581
timesfm_2_5,jnj,0.01,F1_vs_garch_evt,2139,0.8111318291496437,0.4173802547585791,0.038066174186407
timesfm_2_5,jnj,0.01,F1_vs_F4,2110,-2.127766871225049,0.0334721102394078,-0.0990441439110149
timesfm_2_5,jnj,0.025,F1_vs_garch_evt,2139,1.1184482118146584,0.2635012625712463,0.0332268575060201
timesfm_2_5,jnj,0.025,F1_vs_F4,2104,-1.3858248266941189,0.1659473340326758,-0.0259086426147719
timesfm_2_5,jnj,0.05,F1_vs_garch_evt,2139,1.470643481890105,0.1415347090732796,0.0324496286000203
