model,asset,alpha,pair,n,stat_frozen,p_frozen,stat_nw,p_nw,nw_lag,mean_diff
chronos_2,ftse,0.025,F1_vs_F4,2152,-0.7272136597171273,0.4671742182025096,-0.67567808994315,0.499245049709125,7,-0.0234322379030221
chronos_2,ftse,0.05,F1_vs_garch_evt,2152,1.4010778690960295,0.1613350413250336,1.3969877911545228,0.16241724252085232,7,0.0283948871388953
chronos_2,ftse,0.05,F1_vs_F4,2152,-0.4158837182780165,0.677536580760181,-0.39084555674253146,0.6959113986124807,7,-0.0070072457281586
chronos_2,gbpusd,0.01,F1_vs_garch_evt,2234,-0.4492913039527585,0.6532651326009764,-0.4450587650191693,0.656277287017573,7,-0.0175575608036027
chronos_2,gbpusd,0.01,F1_vs_F4,2173,-4.140716100419331,3.5945779680911375e-05,-4.060053809682857,4.906140795890579e-05,7,-0.1462233334030132
chronos_2,gbpusd,0.025,F1_vs_garch_evt,2234,0.8405664383538656,0.4006808613053617,0.8400629407062785,0.40087309737889276,7,0.0207010450501717
chronos_2,gbpusd,0.025,F1_vs_F4,2183,-3.670763808199431,0.000247632559054,-3.6336923241101777,0.0002793940103553716,7,-0.0526086871917524
chronos_2,gbpusd,0.05,F1_vs_garch_evt,2234,1.0176385514829636,0.3089600022498586,0.9719990937159568,0.33105099942488936,7,0.0177060947245562
chronos_2,gbpusd,0.05,F1_vs_F4,2234,-2.2582923270816875,0.0240235829429177,-2.113363271187365,0.03456968708988395,7,-0.0171882062071227
chronos_2,gold,0.01,F1_vs_garch_evt,2139,-0.0271620188853743,0.9783330440078076,-0.028577054129340432,0.9772019127613409,7,-0.0011832267846693
chronos_2,gold,0.01,F1_vs_F4,2096,-0.1671575910757074,0.8672621845924906,-0.15779273556550036,0.8746201231230653,7,-0.0088332383436718
chronos_2,gold,0.025,F1_vs_garch_evt,2139,0.0074468707373173,0.9940590064861988,0.007512926708060852,0.9940056081645576,7,0.0001811200016079
chronos_2,gold,0.025,F1_vs_F4,2104,0.3307484740133608,0.7408674329998217,0.33354616803786497,0.7387220455673948,7,0.0074288439132758
chronos_2,gold,0.05,F1_vs_garch_evt,2139,0.4177988376503925,0.6761361554045647,0.4144780866273546,0.6785240121672378,7,0.0071533960408892
chronos_2,gold,0.05,F1_vs_F4,2139,0.3597110630855273,0.7190987438931928,0.3726653279142176,0.7093975447888403,7,0.0042592811606974
chronos_2,hsi,0.01,F1_vs_garch_evt,2080,1.05965492370427,0.2894247091957243,1.061303518373229,0.28855198731420817,7,0.0649482325181225
chronos_2,hsi,0.01,F1_vs_F4,2080,-1.1396929990927074,0.2545455129223389,-1.1211200854854573,0.26223675013511993,7,-0.0991010746072125
chronos_2,hsi,0.025,F1_vs_garch_evt,2080,1.6717348069700495,0.0947271129600793,1.6664589831807273,0.09562203121522028,7,0.0559350715731722
chronos_2,hsi,0.025,F1_vs_F4,2080,-1.2392778690414072,0.2153824924054393,-1.1112086478266971,0.2664785497479476,7,-0.0498619095264017
chronos_2,hsi,0.05,F1_vs_garch_evt,2080,1.7682960498735891,0.077158052904427,1.7367783756278787,0.08242629739223761,7,0.0398994040773435
chronos_2,hsi,0.05,F1_vs_F4,2080,-1.0246058624257015,0.3056683981547421,-0.8603877242354971,0.38957535038967084,7,-0.0246534722651375
chronos_2,jnj,0.01,F1_vs_garch_evt,2139,-0.0170546236904044,0.9863946299915258,-0.01662178613715576,0.9867383441343975,7,-0.0010098259960114
chronos_2,jnj,0.01,F1_vs_F4,2084,-1.799099133855719,0.0721476929162809,-1.7899229359262245,0.07346630108927554,7,-0.1185486486685535
chronos_2,jnj,0.025,F1_vs_garch_evt,2139,0.3604604756980991,0.7185384159783161,0.3471655501841293,0.7284669501639707,7,0.0108528079962602
chronos_2,jnj,0.025,F1_vs_F4,2090,-2.106108994826461,0.0353139100815074,-2.1259732374083202,0.03350548797991615,7,-0.0659873599294339
chronos_2,jnj,0.05,F1_vs_garch_evt,2139,-0.0773132179496093,0.9383816101836348,-0.07446290202516982,0.9406420590810798,7,-0.0016410991956166
chronos_2,jnj,0.05,F1_vs_F4,2106,-0.6754966565610454,0.4994344706526402,-0.6629069255496465,0.5073901659471889,7,-0.0092337499127953
chronos_2,jpm,0.01,F1_vs_garch_evt,2139,1.3167684334626868,0.1880573809732427,1.3285062488807375,0.1840109205943221,7,0.0674993071032366
chronos_2,jpm,0.01,F1_vs_F4,2082,-1.2305095104621775,0.218645438139111,-1.0830666842306926,0.2787788253440113,7,-0.0635830991513465
chronos_2,jpm,0.025,F1_vs_garch_evt,2139,1.408482323777667,0.1591336982636316,1.4600691640677603,0.14427106631784037,7,0.0442885881110985
chronos_2,jpm,0.025,F1_vs_F4,2089,-1.020845904790602,0.307445713597961,-0.9172789671919271,0.35899647595622985,7,-0.0224057410255738
chronos_2,jpm,0.05,F1_vs_garch_evt,2139,1.0856081357094298,0.2777747874174309,1.1215392722089712,0.26205838460468867,7,0.0240407582250166
chronos_2,jpm,0.05,F1_vs_F4,2114,-3.3815957659804607,0.0007337845287987,-2.6205732206105665,0.008778207725330445,7,-0.0757044458945585
chronos_2,ltc,0.01,F1_vs_garch_evt,2808,0.0561412822132521,0.955233252936852,0.05500811821467299,0.9561319961873076,8,0.0024849010727782
chronos_2,ltc,0.01,F1_vs_F4,2768,-2.089739415927854,0.0367323150996424,-2.1436300468979703,0.032062541273001344,8,-0.0672806206167529
chronos_2,ltc,0.025,F1_vs_garch_evt,2808,0.2058280308278906,0.8369401705186021,0.20092253589764708,0.8407591459357533,8,0.0058560603974868
chronos_2,ltc,0.025,F1_vs_F4,2791,-1.15497797773814,0.2481983536682274,-1.0827846524347025,0.27890401933505804,8,-0.0174271763149846
chronos_2,ltc,0.05,F1_vs_garch_evt,2808,0.1419688306967164,0.8871148140465072,0.14140075846812028,0.8875533551200152,8,0.002799860520995
chronos_2,ltc,0.05,F1_vs_F4,2805,-0.4240661694119221,0.6715500870085575,-0.40192822343740076,0.6877368509845465,8,-0.0036164350252759
chronos_2,msft,0.01,F1_vs_garch_evt,2139,0.4888164592387239,0.6250217805716844,0.4955015098022201,0.6202461565357715,7,0.0235266724425065
chronos_2,msft,0.01,F1_vs_F4,2097,-0.47067500430512,0.6379218123274382,-0.46288496530763895,0.6434468247292549,7,-0.019191371686759
chronos_2,msft,0.025,F1_vs_garch_evt,2139,0.3594429181598723,0.7192992697553563,0.3539245801925102,0.7233954054614373,7,0.0105396836649942
chronos_2,msft,0.025,F1_vs_F4,2133,-0.189031373128888,0.8500862202447843,-0.19183918472913844,0.8478681760067863,7,-0.0035692598809386
chronos_2,msft,0.05,F1_vs_garch_evt,2139,-0.1755858665114172,0.8606359342849268,-0.17106713985518915,0.8641709735647143,7,-0.0038249987581091
chronos_2,msft,0.05,F1_vs_F4,2139,1.0797234708140468,0.2803871256434163,1.0536993930937841,0.29202056689661204,7,0.011075700915195
chronos_2,natgas,0.01,F1_vs_garch_evt,2141,0.3688345053061748,0.7122875693147025,0.37671999925644,0.7063816987620528,7,0.0169295329251465
chronos_2,natgas,0.01,F1_vs_F4,2077,-2.383540694405813,0.0172364104790148,-2.384153727032895,0.01711844977057808,7,-0.1073854021105275
chronos_2,natgas,0.025,F1_vs_garch_evt,2141,0.1963138777809559,0.8443831398133328,0.19648462350105195,0.8442308667668088,7,0.0057424376955632
chronos_2,natgas,0.025,F1_vs_F4,2099,-1.8279700201731728,0.0676959950780123,-1.7972296166290729,0.07229917459067403,7,-0.0384168534900165
chronos_2,natgas,0.05,F1_vs_garch_evt,2141,-0.0075071954753583,0.9940108806283026,-0.007497330454949623,0.9940180518236597,7,-0.000161761487106
chronos_2,natgas,0.05,F1_vs_F4,2098,-0.8935794079162596,0.3716495061144388,-0.8609651165077092,0.38925725586791704,7,-0.0112415621119472
chronos_2,ndx,0.01,F1_vs_garch_evt,2139,3.6875065689909223,0.0002321085108877,3.57223767174315,0.00035394396282817375,7,0.16211735786253
chronos_2,ndx,0.01,F1_vs_F4,2136,1.728616411902421,0.0840223431745503,1.744093936433349,0.0811427112141494,7,0.0907439122262189
chronos_2,ndx,0.025,F1_vs_garch_evt,2139,3.4527192194623906,0.000565763254578,3.328650359740818,0.0008726788473625291,7,0.0963642353351617
chronos_2,ndx,0.025,F1_vs_F4,2137,1.9986216862492256,0.0457758352148724,2.0343740900424727,0.04191389218636088,7,0.0503837000876737
chronos_2,ndx,0.05,F1_vs_garch_evt,2139,3.788144820547561,0.0001559679929264,3.7049526847770444,0.00021143019599567658,7,0.0763370242153013
chronos_2,ndx,0.05,F1_vs_F4,2139,3.033039904668425,0.0024501507970467,3.0760426084764423,0.002097678666647118,7,0.0437615641741935
chronos_2,nikkei,0.01,F1_vs_garch_evt,2066,2.7019641075222705,0.0069495149372676,2.6342204597284,0.008433071257747837,7,0.1078852779378611
chronos_2,nikkei,0.01,F1_vs_F4,1998,0.3219872319288855,0.7474960680653913,0.3311505009437573,0.7405308072450707,7,0.0138546955952961
chronos_2,nikkei,0.025,F1_vs_garch_evt,2066,2.492488877751075,0.0127629618033531,2.324659600719753,0.020090169112657374,7,0.0611942109345942
chronos_2,nikkei,0.025,F1_vs_F4,2034,-0.5610967628387966,0.5747934121385898,-0.5591696963914549,0.5760459124176063,7,-0.0143247962566322
chronos_2,nikkei,0.05,F1_vs_garch_evt,2066,1.988471208898153,0.0468914036082882,1.759882193395228,0.07842778307638887,7,0.0362834708210319
chronos_2,nikkei,0.05,F1_vs_F4,2066,-0.5642710020564607,0.572630993385927,-0.5326432063260663,0.5942805873582211,7,-0.0080352546705042
chronos_2,nvda,0.01,F1_vs_garch_evt,2139,1.1646057243960404,0.2443085558762467,1.2096611058758764,0.22640896010961975,7,0.0495806835233184
chronos_2,nvda,0.01,F1_vs_F4,2055,-0.7025968873693054,0.4823866186212063,-0.737490541104988,0.4608240932918184,7,-0.0296107328560426
chronos_2,nvda,0.025,F1_vs_garch_evt,2139,1.2007041929696989,0.2299989773638713,1.269154578367941,0.20438593751609035,7,0.0317487228204592
chronos_2,nvda,0.025,F1_vs_F4,2122,0.7879980750629232,0.4307858867468386,0.8297214081180194,0.40669631464200373,7,0.0150243553258567
chronos_2,nvda,0.05,F1_vs_garch_evt,2139,0.5947805249031269,0.552053126034929,0.6073618621010419,0.5436107924509384,7,0.011685056270079
chronos_2,nvda,0.05,F1_vs_F4,2125,0.582580812085885,0.5602373638723024,0.5572895947531992,0.5773295837690087,7,0.0062372191650514
chronos_2,rut,0.01,F1_vs_garch_evt,2139,1.751076639033445,0.0800761087485736,1.516720515480628,0.1293372623533846,7,0.0488774977494228
chronos_2,rut,0.01,F1_vs_F4,2031,-3.308676460515862,0.0009537637337152,-3.1457930321899124,0.001656371737806639,7,-0.1083408348739855
chronos_2,rut,0.025,F1_vs_garch_evt,2139,1.1288427448879164,0.2590908225264618,0.9759022773996471,0.329112893449113,7,0.0209673347244239
chronos_2,rut,0.025,F1_vs_F4,2022,-2.0290792229719,0.0425810582057027,-1.8544121494388823,0.06368021795418644,7,-0.0319521860380666
chronos_2,rut,0.05,F1_vs_garch_evt,2139,1.7504661251806024,0.0801813414148899,1.4643873712433217,0.14308813669985332,7,0.0250866809992513
chronos_2,rut,0.05,F1_vs_F4,2082,-0.4622224144018839,0.6439701511094877,-0.4149554540794835,0.6781745133512596,7,-0.0052120850478882
chronos_2,spx,0.01,F1_vs_garch_evt,2139,2.613013458910918,0.0090376763936073,2.432662569059268,0.014988261441990947,7,0.1202526295579626
chronos_2,spx,0.01,F1_vs_F4,2101,0.5501583660462019,0.5822692664150982,0.5416967845170563,0.5880274052259455,7,0.0195996447636088
chronos_2,spx,0.025,F1_vs_garch_evt,2139,3.1600678353117964,0.0015993884416223,2.9704481315423448,0.0029736561636430903,7,0.0952784038954025
chronos_2,spx,0.025,F1_vs_F4,2133,0.9749474942237536,0.3296969096720994,0.9317432974182023,0.35146920466140896,7,0.0237430928447714
chronos_2,spx,0.05,F1_vs_garch_evt,2139,3.774569952705251,0.0001646504470465,3.534857967105891,0.000407994397163991,7,0.0856063645329631
chronos_2,spx,0.05,F1_vs_F4,2124,1.2116958849136998,0.2257636594051779,1.1177660229388633,0.26366693641550465,7,0.0173252069697811
chronos_2,usdcad,0.01,F1_vs_garch_evt,2234,-1.113195504599212,0.2657442890547458,-1.1634214899923658,0.24465853465132215,7,-0.0264522505829719
chronos_2,usdcad,0.01,F1_vs_F4,2182,-2.216430476107557,0.0267648662752304,-2.2311964158896416,0.025668121290308266,7,-0.0450734967494684
chronos_2,usdcad,0.025,F1_vs_garch_evt,2234,-1.3335462409076446,0.1824886220044389,-1.3312994801093712,0.1830904892304952,7,-0.0219095408007851
chronos_2,usdcad,0.025,F1_vs_F4,2219,-1.4167605788231,0.1566933729521058,-1.4612196875867232,0.1439551618053776,7,-0.0173072989547698
chronos_2,usdcad,0.05,F1_vs_garch_evt,2234,-1.0036798322629596,0.3156417081445282,-1.0114705640717123,0.3117912627856434,7,-0.0129968944567446
chronos_2,usdcad,0.05,F1_vs_F4,2234,-1.985801439447267,0.0471774825213621,-1.9945967351560214,0.046086879965371974,7,-0.0151540803898002
chronos_2,usdchf,0.01,F1_vs_garch_evt,2233,2.734848506959193,0.0062902323762604,2.844480721826414,0.0044483877627530255,7,0.1073989336085112
chronos_2,usdchf,0.01,F1_vs_F4,2165,-1.5949152773411834,0.1108772078303479,-1.4630530278894849,0.14345286945248859,7,-0.0475271370966664
chronos_2,usdchf,0.025,F1_vs_garch_evt,2233,3.235599320014957,0.0012316257986639,3.353815638887565,0.0007970544949937874,7,0.0701046219409718
chronos_2,usdchf,0.025,F1_vs_F4,2227,-1.4474726535494429,0.147905403922672,-1.2658861474996896,0.20555384654489295,7,-0.0231232666336456
chronos_2,usdchf,0.05,F1_vs_garch_evt,2233,3.481894897802815,0.0005074526117958,3.5931464356217466,0.00032670885889940493,7,0.0535095488281474
chronos_2,usdchf,0.05,F1_vs_F4,2233,0.5136271331692728,0.607563544985533,0.4663214142373385,0.6409854528970609,7,0.0037034726894986
chronos_2,wmt,0.01,F1_vs_garch_evt,2139,-1.444348614314303,0.148787463295976,-1.47049874267643,0.14142672596010009,7,-0.1068065134276935
chronos_2,wmt,0.01,F1_vs_F4,2137,-2.233552857094818,0.0256156796817459,-2.177163758312656,0.029468351306421336,7,-0.0957941753157014
chronos_2,wmt,0.025,F1_vs_garch_evt,2139,-1.0734895299677696,0.2831726772942938,-1.1590456414452834,0.24643758139379712,7,-0.0483280907552623
chronos_2,wmt,0.025,F1_vs_F4,2139,-2.1978425394412944,0.0280671991899605,-2.2033315031737497,0.02757139211692694,7,-0.0555019386083957
chronos_2,wmt,0.05,F1_vs_garch_evt,2139,-0.6217269093895751,0.5341877419475558,-0.6919153064167433,0.4889905176810099,7,-0.0193812232247714
chronos_2,wmt,0.05,F1_vs_F4,2139,-2.426820734213113,0.0153139342590261,-2.3724399008994697,0.017671037686410873,7,-0.0310057302715863
chronos_2,xom,0.01,F1_vs_garch_evt,2139,-0.8586844094160692,0.3906109116378129,-0.927054083203303,0.35389845469945724,7,-0.0222469390027968
chronos_2,xom,0.01,F1_vs_F4,2093,-4.619627629525186,4.078122998735763e-06,-4.518582635415647,6.225497581224815e-06,7,-0.1456911313232857
chronos_2,xom,0.025,F1_vs_garch_evt,2139,0.4121491672557264,0.6802714116908926,0.4309742919401526,0.6664870632824325,7,0.0070905533680054
chronos_2,xom,0.025,F1_vs_F4,2139,-3.492713129874869,0.0004878531746966,-3.410405986305202,0.0006486624302335375,7,-0.0691176089993002
chronos_2,xom,0.05,F1_vs_garch_evt,2139,0.7666146319198717,0.443395310091756,0.7389403384467377,0.4599432262906289,7,0.0092151103414252
chronos_2,xom,0.05,F1_vs_F4,2137,-2.8514778110608483,0.0043934623346082,-2.8769923059824203,0.004014853844097166,7,-0.0269536170138165
chronos_2,xrp,0.01,F1_vs_garch_evt,1659,0.4634760430328026,0.6430840170446828,0.4512691532379723,0.6517955741715502,7,0.021181686055219
chronos_2,xrp,0.01,F1_vs_F4,1643,-0.1406135510590301,0.8881924892779558,-0.13692406883182673,0.8910908138364293,7,-0.0024665292656805
chronos_2,xrp,0.025,F1_vs_garch_evt,1659,0.0303623440230572,0.9757817303649572,0.030252657357318122,0.9758655532287228,7,0.0009704245079311
chronos_2,xrp,0.025,F1_vs_F4,1659,1.200048682353806,0.2302918760938736,1.2469307969100667,0.21242287329063436,7,0.0160813317032006
chronos_2,xrp,0.05,F1_vs_garch_evt,1659,-0.1378200176037816,0.8903993984205127,-0.1383831913012706,0.8899375806015324,7,-0.0034032060891585
chronos_2,xrp,0.05,F1_vs_F4,1659,1.6049521157165405,0.10869478487338,1.7102533339718924,0.08721903711498369,7,0.0133386658557569
moirai_2_0,aapl,0.01,F1_vs_garch_evt,2139,2.12177014421447,0.0339717731971827,2.0856746275567395,0.037008106259233564,7,0.0709991722709084
moirai_2_0,aapl,0.01,F1_vs_F4,2106,-1.2655472280454996,0.2058152877965183,-1.108277911809986,0.26774181172765865,7,-0.0553791971201309
moirai_2_0,aapl,0.025,F1_vs_garch_evt,2139,1.8830182504689608,0.0598335472965466,1.8626055744527845,0.06251777949140402,7,0.0458408674361395
moirai_2_0,aapl,0.025,F1_vs_F4,2133,-1.226487979568752,0.2201505321228157,-1.088916381274818,0.27619076169282253,7,-0.0247641469880361
moirai_2_0,aapl,0.05,F1_vs_garch_evt,2139,2.161233643431155,0.0307879931985565,2.117346523971558,0.0342304491258012,7,0.040907238277098
moirai_2_0,aapl,0.05,F1_vs_F4,2137,-0.1088265716835354,0.9133502696800292,-0.1000653679988329,0.9202924296282751,7,-0.0012019767308016
moirai_2_0,amzn,0.01,F1_vs_garch_evt,2139,2.021451316665453,0.0433574384448093,2.008245471479473,0.044617213176238124,7,0.0924851855174283
moirai_2_0,amzn,0.01,F1_vs_F4,2093,-2.464566728177306,0.0137977421776804,-2.4002349412304818,0.016384552018411158,7,-0.1387990885114081
moirai_2_0,amzn,0.025,F1_vs_garch_evt,2139,2.1316701628701518,0.0331476988537589,2.056402639514751,0.039743722093467104,7,0.0594386635473263
moirai_2_0,amzn,0.025,F1_vs_F4,2122,-1.9193989980745665,0.0550678872229849,-1.95099735082554,0.05105736092423663,7,-0.0416499548269831
moirai_2_0,amzn,0.05,F1_vs_garch_evt,2139,1.5389164032079077,0.1239726836047192,1.4232500580938696,0.1546636789581901,7,0.0318997951997197
moirai_2_0,amzn,0.05,F1_vs_F4,2139,-2.317121913911074,0.0205911352839537,-2.164382614930844,0.030434996961808736,7,-0.0305228054696216
moirai_2_0,audusd,0.01,F1_vs_garch_evt,2234,-0.0592602524258574,0.9527501220358467,-0.055865904850709684,0.955448632380169,7,-0.0020295679530483
moirai_2_0,audusd,0.01,F1_vs_F4,2194,-2.0123997596883365,0.0442998624701016,-2.056146869154075,0.03976836171396814,7,-0.0649344754643124
moirai_2_0,audusd,0.025,F1_vs_garch_evt,2234,0.752236714245109,0.4519880022756488,0.6470876791376186,0.5175751989170532,7,0.0173604979134761
moirai_2_0,audusd,0.025,F1_vs_F4,2194,0.3496622865529061,0.7266257344738883,0.34575902354357596,0.7295238223799905,7,0.004933896447564
moirai_2_0,audusd,0.05,F1_vs_garch_evt,2234,1.1231811354223626,0.2614813135595013,0.9621107795217474,0.33599395987756364,7,0.0188917935219482
moirai_2_0,audusd,0.05,F1_vs_F4,2234,-0.2664450819613727,0.7899210497464043,-0.2719375591072126,0.7856700310834568,7,-0.0022423046802078
moirai_2_0,brent,0.01,F1_vs_garch_evt,2141,2.44240546712089,0.0146701579743737,2.296144633616706,0.021667612997836816,7,0.1526973800574565
moirai_2_0,brent,0.01,F1_vs_F4,2058,-0.1732256522394575,0.8624911042263382,-0.15876649548645477,0.8738528466658926,7,-0.0077115352193571
moirai_2_0,brent,0.025,F1_vs_garch_evt,2141,2.706787341608224,0.0068477515344319,2.6084104615701835,0.009096380594059816,7,0.1080255320359316
moirai_2_0,brent,0.025,F1_vs_F4,2097,-0.8401581841603453,0.4009155241250959,-0.8186039618243272,0.413012405883892,7,-0.0148948726105577
moirai_2_0,brent,0.05,F1_vs_garch_evt,2141,2.7134223354841724,0.0067125918798755,2.687077840842203,0.007208015288035163,7,0.0774952318482416
moirai_2_0,brent,0.05,F1_vs_F4,2128,0.049510717295041,0.960516945056022,0.04966080505323294,0.9603926909346594,7,0.0005063424789459
moirai_2_0,btc,0.01,F1_vs_garch_evt,2808,-0.1465372191666026,0.8835078331445255,-0.13121626423575203,0.8956042301995581,8,-0.0080397716554274
moirai_2_0,btc,0.01,F1_vs_F4,2717,-1.5053848641449992,0.1323414399269618,-1.477233539405615,0.13961304621451087,8,-0.0574056899619505
moirai_2_0,btc,0.025,F1_vs_garch_evt,2808,-0.224695737682868,0.8222323352785856,-0.20553281059235748,0.8371558660982195,8,-0.0068706005629603
moirai_2_0,btc,0.025,F1_vs_F4,2806,-1.2883760535198907,0.1977213506272863,-1.2553468380703792,0.20935287902964905,8,-0.019428772275945
moirai_2_0,btc,0.05,F1_vs_garch_evt,2808,0.0686480525921756,0.9452746581243168,0.06328901410529526,0.9495363637002903,8,0.001439321205794
moirai_2_0,btc,0.05,F1_vs_F4,2805,-1.729941482757945,0.0837507689441387,-1.6484008375410755,0.0992704442787753,8,-0.0151330808689101
moirai_2_0,copper,0.01,F1_vs_garch_evt,2140,-0.8169173308240998,0.414066647027732,-0.73039674096304,0.46514770989674936,7,-0.03578259632404
moirai_2_0,copper,0.01,F1_vs_F4,2101,-0.1861039694771393,0.8523812035739032,-0.1799495696620773,0.8571921593685532,7,-0.0074562492877956
moirai_2_0,copper,0.025,F1_vs_garch_evt,2140,-0.6677406904600436,0.5043711674410947,-0.5943955564857598,0.5522475797800903,7,-0.0155865393071934
moirai_2_0,copper,0.025,F1_vs_F4,2140,-1.46454302720328,0.1431925879664235,-1.383441999125786,0.16652938015289998,7,-0.0234813562475166
moirai_2_0,copper,0.05,F1_vs_garch_evt,2140,-0.0907058522442,0.927734813188252,-0.07970251147076629,0.9364738619456996,7,-0.0014256869165092
moirai_2_0,copper,0.05,F1_vs_F4,2140,-1.0028093832425125,0.3160662680171409,-0.9614820391786558,0.3363098520225516,7,-0.0099735876560366
moirai_2_0,csi300,0.01,F1_vs_garch_evt,1680,1.5044243769262446,0.1326602091420342,1.3925151282231292,0.16376646378346393,7,0.1128506656821924
moirai_2_0,csi300,0.01,F1_vs_F4,1677,-2.1776311075932555,0.0295725662221744,-2.1240096649822826,0.033669335401379064,7,-0.1580411976823734
moirai_2_0,csi300,0.025,F1_vs_garch_evt,1680,1.7612437910749768,0.0783791466881036,1.6870659398654215,0.09159067340602389,7,0.0708951742760427
moirai_2_0,csi300,0.025,F1_vs_F4,1677,-1.854435148927199,0.0638524749059731,-1.7616840199036217,0.07812269927014603,7,-0.0689146995348933
moirai_2_0,csi300,0.05,F1_vs_garch_evt,1680,1.9778663418621696,0.0481070618792117,1.8185187435869623,0.06898488457038221,7,0.05520148981139
moirai_2_0,csi300,0.05,F1_vs_F4,1680,-1.5024380089992395,0.133172072518185,-1.5028785423640105,0.13287036725308776,7,-0.0349257445288907
moirai_2_0,dax,0.01,F1_vs_garch_evt,2165,0.9178816569256788,0.3587831135481155,0.8586667757928911,0.39052438560553515,7,0.068595585411202
moirai_2_0,dax,0.01,F1_vs_F4,2124,-1.8988912279980896,0.0577142354852543,-1.8643743440058338,0.0622691531899775,7,-0.1202702724796276
moirai_2_0,dax,0.025,F1_vs_garch_evt,2165,1.7704086501890306,0.076799855992287,1.5088140976838231,0.13134629703822376,7,0.0714651972039893
moirai_2_0,dax,0.025,F1_vs_F4,2124,-2.018011017476675,0.0437156783741303,-1.9959302665896532,0.04594151369428756,7,-0.0590273490142449
moirai_2_0,dax,0.05,F1_vs_garch_evt,2165,2.3404857179576166,0.0193490777850136,1.9568257501367914,0.050367958518898526,7,0.063547809134281
moirai_2_0,dax,0.05,F1_vs_F4,2165,-1.314854692430078,0.1886980621789616,-1.2861936123100486,0.1983754997997731,7,-0.0193048366575505
moirai_2_0,dgs10,0.01,F1_vs_garch_evt,2125,-1.2021202209911082,0.2294509564023141,-1.2026107782489497,0.22912697480256372,7,-0.042858406020955
moirai_2_0,dgs10,0.01,F1_vs_F4,2124,-1.3887617798874643,0.1650508721147688,-1.4110628737370094,0.15822607584139425,7,-0.0489245927695669
moirai_2_0,dgs10,0.025,F1_vs_garch_evt,2125,0.0205711912190068,0.9835896538749238,0.020519079347631905,0.9836292921616905,7,0.0004078725302349
moirai_2_0,dgs10,0.025,F1_vs_F4,2124,-0.5005056882734333,0.6167709314507849,-0.4831050838271681,0.6290211245345714,7,-0.0076961215871505
moirai_2_0,dgs10,0.05,F1_vs_garch_evt,2125,0.958379408140257,0.3379805499504453,0.9464505900259679,0.3439188124183876,7,0.0144182742932228
moirai_2_0,dgs10,0.05,F1_vs_F4,2124,-1.0183831581211544,0.3086119403281133,-0.9665858757289695,0.3337510981874483,7,-0.010068883388173
moirai_2_0,dgs2,0.01,F1_vs_garch_evt,2125,-0.8157708463327403,0.4147226811373434,-0.8181513280838361,0.4132707831886646,7,-0.0420362927784041
moirai_2_0,dgs2,0.01,F1_vs_F4,2102,-1.996812087639838,0.0459744033896435,-1.9071286943022496,0.056503924316012366,7,-0.121279564162705
moirai_2_0,dgs2,0.025,F1_vs_garch_evt,2125,0.4856596315833312,0.6272586029520917,0.4754312770288047,0.63447960571133,7,0.0145664721048727
moirai_2_0,dgs2,0.025,F1_vs_F4,2102,-0.9550850979543636,0.3396445389913746,-0.8540503919318846,0.3930770689122265,7,-0.0351818409869341
moirai_2_0,dgs2,0.05,F1_vs_garch_evt,2125,0.6761835729237391,0.4989977205141095,0.6715057360419684,0.5018984065737677,7,0.0152556004236724
moirai_2_0,dgs2,0.05,F1_vs_F4,2102,-1.6347479842422197,0.1022516949047312,-1.42401699423927,0.15444155268693827,7,-0.0375840906896708
moirai_2_0,dgs30,0.01,F1_vs_garch_evt,2125,0.0464664904742472,0.96294281020353,0.04324750335311995,0.9655042382877772,7,0.0014171297445694
moirai_2_0,dgs30,0.01,F1_vs_F4,2012,-3.4890603052357574,0.0004951537687522,-3.387758529400812,0.0007046627233988634,7,-0.1929375038571525
moirai_2_0,dgs30,0.025,F1_vs_garch_evt,2125,0.6774648589381873,0.4981848418771899,0.6246385818232825,0.5322082915629767,7,0.0152265415052674
moirai_2_0,dgs30,0.025,F1_vs_F4,2055,-3.469870849613369,0.000531454041804,-3.256914923995124,0.0011263018488536503,7,-0.0797937131542073
moirai_2_0,dgs30,0.05,F1_vs_garch_evt,2125,1.3938452489479634,0.1635101473411291,1.319441165047105,0.18702166731855563,7,0.0227503276145553
moirai_2_0,dgs30,0.05,F1_vs_F4,2060,-4.464262064659211,8.468847800051612e-06,-3.967292924747935,7.269362526840517e-05,7,-0.0513111623745644
moirai_2_0,dgs5,0.01,F1_vs_garch_evt,2125,0.1938535619729909,0.8463090827957351,0.19773885783941375,0.8432493857803256,7,0.0086591533622778
moirai_2_0,dgs5,0.01,F1_vs_F4,2125,0.1450726775726359,0.8846672546897467,0.14203905963661334,0.887049153318733,7,0.0053175217405926
moirai_2_0,dgs5,0.025,F1_vs_garch_evt,2125,0.9691161265205356,0.3325975914441804,0.9621210970201926,0.33598877774615765,7,0.025251917908415
moirai_2_0,dgs5,0.025,F1_vs_F4,2125,0.6432111242645429,0.5201565493323039,0.5784792850514044,0.5629405789535387,7,0.0138146694166755
moirai_2_0,dgs5,0.05,F1_vs_garch_evt,2125,1.2297963234169975,0.218909585991131,1.167297240294918,0.2430903527604582,7,0.0228891244601549
moirai_2_0,dgs5,0.05,F1_vs_F4,2125,0.656214627346838,0.5117571191805984,0.5526148392776158,0.5805271785374508,7,0.0094204464417835
